2020-11-22 12:45:20,060   ******************************************************
2020-11-22 12:45:20,060                     dlrm_s_pytorch.py                   
2020-11-22 12:45:20,061   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-3072-1536-1584-16', arch_mlp_top='3072-1536-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='', enable_profiling=False, gpu_id='1', grow_embedding=False, growth_step=0, growth_stop_horizon=0.5, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-22 12:45:20,071   dataset kaggle #day 7
2020-11-22 12:45:20,071   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-22 12:46:10,512   Sparse fea = 26, Dense fea = 13
2020-11-22 12:46:10,969   Defined train indices...
2020-11-22 12:46:13,319   Randomized indices across days ...
2020-11-22 12:46:46,318   Split data according to indices...
2020-11-22 12:46:46,340   dataset kaggle #day 7
2020-11-22 12:46:46,340   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-22 12:47:29,659   Sparse fea = 26, Dense fea = 13
2020-11-22 12:47:30,404   Defined test indices...
2020-11-22 12:47:32,620   Randomized indices across days ...
2020-11-22 12:47:35,266   Split data according to indices...
2020-11-22 12:47:58,744   save_model to ./saved_model/model_FCparam1e+04K.pickle

2020-11-22 12:47:58,744   FC param size = 13075.26K, param size = 553.28M,  FLOP = 26150530.00K
2020-11-22 12:47:58,744   m_spa=16, ln_bot=[  13 3072 1536 1584   16], ln_top=[ 367 3072 1536    1] 

2020-11-22 12:47:58,745   time/loss/accuracy (if enabled):
2020-11-22 12:48:27,022   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.525534, accuracy 75.128 %,  lr = 0.100
2020-11-22 12:58:09,269   Finished training it 22528/613937 of epoch 0, -1.00 ms/it, loss 0.469626, accuracy 78.046 %,  lr = 0.100
2020-11-22 12:58:37,294   Finished training it 23552/613937 of epoch 0, -1.00 ms/it, loss 0.462760, accuracy 78.491 %,  lr = 0.100
2020-11-22 12:59:04,934   Finished training it 24576/613937 of epoch 0, -1.00 ms/it, loss 0.466466, accuracy 78.362 %,  lr = 0.100
2020-11-22 12:59:32,468   Finished training it 25600/613937 of epoch 0, -1.00 ms/it, loss 0.471584, accuracy 78.125 %,  lr = 0.100
2020-11-22 13:00:00,466   Finished training it 26624/613937 of epoch 0, -1.00 ms/it, loss 0.468972, accuracy 78.104 %,  lr = 0.100
2020-11-22 13:00:28,293   Finished training it 27648/613937 of epoch 0, -1.00 ms/it, loss 0.466318, accuracy 78.284 %,  lr = 0.100
2020-11-22 13:00:53,201   Finished training it 28672/613937 of epoch 0, -1.00 ms/it, loss 0.467468, accuracy 78.177 %,  lr = 0.100
2020-11-22 13:01:16,567   Finished training it 29696/613937 of epoch 0, -1.00 ms/it, loss 0.467197, accuracy 78.014 %,  lr = 0.100
2020-11-22 13:01:43,694   Finished training it 30720/613937 of epoch 0, -1.00 ms/it, loss 0.463077, accuracy 78.552 %,  lr = 0.100
2020-11-22 13:02:11,133   Finished training it 31744/613937 of epoch 0, -1.00 ms/it, loss 0.464911, accuracy 78.284 %,  lr = 0.100
2020-11-22 13:02:39,112   Finished training it 32768/613937 of epoch 0, -1.00 ms/it, loss 0.465676, accuracy 78.319 %,  lr = 0.100
2020-11-22 13:03:07,004   Finished training it 33792/613937 of epoch 0, -1.00 ms/it, loss 0.462776, accuracy 78.358 %,  lr = 0.100
2020-11-22 13:03:34,723   Finished training it 34816/613937 of epoch 0, -1.00 ms/it, loss 0.464556, accuracy 78.194 %,  lr = 0.100
2020-11-22 13:04:02,691   Finished training it 35840/613937 of epoch 0, -1.00 ms/it, loss 0.463756, accuracy 78.546 %,  lr = 0.100
2020-11-22 13:04:30,533   Finished training it 36864/613937 of epoch 0, -1.00 ms/it, loss 0.467955, accuracy 78.107 %,  lr = 0.100
2020-11-22 13:04:58,063   Finished training it 37888/613937 of epoch 0, -1.00 ms/it, loss 0.462919, accuracy 78.485 %,  lr = 0.100
2020-11-22 13:05:25,803   Finished training it 38912/613937 of epoch 0, -1.00 ms/it, loss 0.465503, accuracy 78.346 %,  lr = 0.100
2020-11-22 13:05:53,892   Finished training it 39936/613937 of epoch 0, -1.00 ms/it, loss 0.464284, accuracy 78.352 %,  lr = 0.100
2020-11-22 13:06:21,614   Finished training it 40960/613937 of epoch 0, -1.00 ms/it, loss 0.464185, accuracy 78.252 %,  lr = 0.100
2020-11-22 13:06:49,384   Finished training it 41984/613937 of epoch 0, -1.00 ms/it, loss 0.462968, accuracy 78.395 %,  lr = 0.100
2020-11-22 13:07:17,153   Finished training it 43008/613937 of epoch 0, -1.00 ms/it, loss 0.466119, accuracy 78.185 %,  lr = 0.100
2020-11-22 13:07:44,470   Finished training it 44032/613937 of epoch 0, -1.00 ms/it, loss 0.463008, accuracy 78.334 %,  lr = 0.100
2020-11-22 13:08:12,435   Finished training it 45056/613937 of epoch 0, -1.00 ms/it, loss 0.463131, accuracy 78.256 %,  lr = 0.100
2020-11-22 13:08:40,448   Finished training it 46080/613937 of epoch 0, -1.00 ms/it, loss 0.464054, accuracy 78.368 %,  lr = 0.100
2020-11-22 13:09:08,423   Finished training it 47104/613937 of epoch 0, -1.00 ms/it, loss 0.467710, accuracy 78.271 %,  lr = 0.100
2020-11-22 13:09:35,643   Finished training it 48128/613937 of epoch 0, -1.00 ms/it, loss 0.463450, accuracy 78.352 %,  lr = 0.100
2020-11-22 13:10:02,878   Finished training it 49152/613937 of epoch 0, -1.00 ms/it, loss 0.458791, accuracy 78.606 %,  lr = 0.100
2020-11-22 13:10:30,673   Finished training it 50176/613937 of epoch 0, -1.00 ms/it, loss 0.459966, accuracy 78.709 %,  lr = 0.100
2020-11-22 13:10:58,501   Finished training it 51200/613937 of epoch 0, -1.00 ms/it, loss 0.460493, accuracy 78.462 %,  lr = 0.100
2020-11-22 13:11:26,135   Finished training it 52224/613937 of epoch 0, -1.00 ms/it, loss 0.462087, accuracy 78.455 %,  lr = 0.100
2020-11-22 13:11:53,580   Finished training it 53248/613937 of epoch 0, -1.00 ms/it, loss 0.459499, accuracy 78.722 %,  lr = 0.100
2020-11-22 13:12:21,537   Finished training it 54272/613937 of epoch 0, -1.00 ms/it, loss 0.457451, accuracy 78.688 %,  lr = 0.100
2020-11-22 13:12:49,400   Finished training it 55296/613937 of epoch 0, -1.00 ms/it, loss 0.459675, accuracy 78.708 %,  lr = 0.100
2020-11-22 13:13:17,382   Finished training it 56320/613937 of epoch 0, -1.00 ms/it, loss 0.463447, accuracy 78.369 %,  lr = 0.100
2020-11-22 13:13:44,982   Finished training it 57344/613937 of epoch 0, -1.00 ms/it, loss 0.459233, accuracy 78.627 %,  lr = 0.100
2020-11-22 13:14:12,857   Finished training it 58368/613937 of epoch 0, -1.00 ms/it, loss 0.460029, accuracy 78.537 %,  lr = 0.100
2020-11-22 13:14:40,352   Finished training it 59392/613937 of epoch 0, -1.00 ms/it, loss 0.465597, accuracy 78.125 %,  lr = 0.100
2020-11-22 13:15:08,128   Finished training it 60416/613937 of epoch 0, -1.00 ms/it, loss 0.459643, accuracy 78.729 %,  lr = 0.100
2020-11-22 13:15:36,222   Finished training it 61440/613937 of epoch 0, -1.00 ms/it, loss 0.461845, accuracy 78.394 %,  lr = 0.100
2020-11-22 13:16:03,867   Finished training it 62464/613937 of epoch 0, -1.00 ms/it, loss 0.460872, accuracy 78.506 %,  lr = 0.100
2020-11-22 13:16:31,551   Finished training it 63488/613937 of epoch 0, -1.00 ms/it, loss 0.463740, accuracy 78.329 %,  lr = 0.100
2020-11-22 13:16:58,988   Finished training it 64512/613937 of epoch 0, -1.00 ms/it, loss 0.459382, accuracy 78.595 %,  lr = 0.100
2020-11-22 13:17:24,943   Finished training it 65536/613937 of epoch 0, -1.00 ms/it, loss 0.463007, accuracy 78.268 %,  lr = 0.100
2020-11-22 13:17:51,376   Finished training it 66560/613937 of epoch 0, -1.00 ms/it, loss 0.459109, accuracy 78.696 %,  lr = 0.100
2020-11-22 13:18:18,132   Finished training it 67584/613937 of epoch 0, -1.00 ms/it, loss 0.459575, accuracy 78.465 %,  lr = 0.100
2020-11-22 13:18:44,747   Finished training it 68608/613937 of epoch 0, -1.00 ms/it, loss 0.457047, accuracy 78.740 %,  lr = 0.100
2020-11-22 13:19:12,945   Finished training it 69632/613937 of epoch 0, -1.00 ms/it, loss 0.457858, accuracy 78.609 %,  lr = 0.100
2020-11-22 13:19:41,141   Finished training it 70656/613937 of epoch 0, -1.00 ms/it, loss 0.462579, accuracy 78.586 %,  lr = 0.100
2020-11-22 13:20:09,217   Finished training it 71680/613937 of epoch 0, -1.00 ms/it, loss 0.461351, accuracy 78.456 %,  lr = 0.100
2020-11-22 13:20:36,790   Finished training it 72704/613937 of epoch 0, -1.00 ms/it, loss 0.456271, accuracy 78.857 %,  lr = 0.100
2020-11-22 13:21:03,575   Finished training it 73728/613937 of epoch 0, -1.00 ms/it, loss 0.461198, accuracy 78.531 %,  lr = 0.100
2020-11-22 13:21:31,090   Finished training it 74752/613937 of epoch 0, -1.00 ms/it, loss 0.458038, accuracy 78.700 %,  lr = 0.100
2020-11-22 13:21:58,938   Finished training it 75776/613937 of epoch 0, -1.00 ms/it, loss 0.457315, accuracy 78.737 %,  lr = 0.100
2020-11-22 13:22:26,689   Finished training it 76800/613937 of epoch 0, -1.00 ms/it, loss 0.461276, accuracy 78.476 %,  lr = 0.100
2020-11-22 13:22:54,225   Finished training it 77824/613937 of epoch 0, -1.00 ms/it, loss 0.459858, accuracy 78.462 %,  lr = 0.100
2020-11-22 13:23:22,096   Finished training it 78848/613937 of epoch 0, -1.00 ms/it, loss 0.460022, accuracy 78.581 %,  lr = 0.100
2020-11-22 13:23:49,061   Finished training it 79872/613937 of epoch 0, -1.00 ms/it, loss 0.458557, accuracy 78.680 %,  lr = 0.100
2020-11-22 13:23:52,475   Finished training it 80000/613937 of epoch 0, -1.00 ms/it, loss 0.454902, accuracy 78.625 %,  lr = 0.100
2020-11-22 13:23:52,475   Testing.....
2020-11-22 13:25:43,496   Testing at - 80000/613937 of epoch 0, loss 0.463772, accuracy 78.324 %, best 78.324 %
2020-11-22 13:26:05,400   Finished training it 80896/613937 of epoch 0, -1.00 ms/it, loss 0.457624, accuracy 78.836 %,  lr = 0.100
2020-11-22 13:26:31,175   Finished training it 81920/613937 of epoch 0, -1.00 ms/it, loss 0.459479, accuracy 78.581 %,  lr = 0.100
2020-11-22 13:26:56,028   Finished training it 82944/613937 of epoch 0, -1.00 ms/it, loss 0.459189, accuracy 78.748 %,  lr = 0.100
2020-11-22 13:27:20,913   Finished training it 83968/613937 of epoch 0, -1.00 ms/it, loss 0.456883, accuracy 78.647 %,  lr = 0.100
2020-11-22 13:27:45,765   Finished training it 84992/613937 of epoch 0, -1.00 ms/it, loss 0.457357, accuracy 78.688 %,  lr = 0.100
2020-11-22 13:28:10,663   Finished training it 86016/613937 of epoch 0, -1.00 ms/it, loss 0.457757, accuracy 78.679 %,  lr = 0.100
2020-11-22 13:28:35,628   Finished training it 87040/613937 of epoch 0, -1.00 ms/it, loss 0.460086, accuracy 78.606 %,  lr = 0.100
2020-11-22 13:28:55,365   Finished training it 88064/613937 of epoch 0, -1.00 ms/it, loss 0.457764, accuracy 78.554 %,  lr = 0.100
2020-11-22 13:29:14,096   Finished training it 89088/613937 of epoch 0, -1.00 ms/it, loss 0.458110, accuracy 78.656 %,  lr = 0.100
2020-11-22 13:29:38,840   Finished training it 90112/613937 of epoch 0, -1.00 ms/it, loss 0.460858, accuracy 78.523 %,  lr = 0.100
2020-11-22 13:30:03,726   Finished training it 91136/613937 of epoch 0, -1.00 ms/it, loss 0.455820, accuracy 78.828 %,  lr = 0.100
2020-11-22 13:30:28,604   Finished training it 92160/613937 of epoch 0, -1.00 ms/it, loss 0.460107, accuracy 78.490 %,  lr = 0.100
2020-11-22 13:30:53,317   Finished training it 93184/613937 of epoch 0, -1.00 ms/it, loss 0.459806, accuracy 78.532 %,  lr = 0.100
2020-11-22 13:31:18,316   Finished training it 94208/613937 of epoch 0, -1.00 ms/it, loss 0.460780, accuracy 78.624 %,  lr = 0.100
2020-11-22 13:31:43,303   Finished training it 95232/613937 of epoch 0, -1.00 ms/it, loss 0.459194, accuracy 78.578 %,  lr = 0.100
2020-11-22 13:32:08,260   Finished training it 96256/613937 of epoch 0, -1.00 ms/it, loss 0.458372, accuracy 78.606 %,  lr = 0.100
2020-11-22 13:32:33,300   Finished training it 97280/613937 of epoch 0, -1.00 ms/it, loss 0.453658, accuracy 78.932 %,  lr = 0.100
2020-11-22 13:32:58,202   Finished training it 98304/613937 of epoch 0, -1.00 ms/it, loss 0.456045, accuracy 78.711 %,  lr = 0.100
2020-11-22 13:33:23,134   Finished training it 99328/613937 of epoch 0, -1.00 ms/it, loss 0.456550, accuracy 78.752 %,  lr = 0.100
2020-11-22 13:33:47,940   Finished training it 100352/613937 of epoch 0, -1.00 ms/it, loss 0.457612, accuracy 78.647 %,  lr = 0.100
2020-11-22 13:34:13,123   Finished training it 101376/613937 of epoch 0, -1.00 ms/it, loss 0.459656, accuracy 78.714 %,  lr = 0.100
2020-11-22 13:34:38,092   Finished training it 102400/613937 of epoch 0, -1.00 ms/it, loss 0.457234, accuracy 78.778 %,  lr = 0.100
2020-11-22 13:35:02,891   Finished training it 103424/613937 of epoch 0, -1.00 ms/it, loss 0.460274, accuracy 78.650 %,  lr = 0.100
2020-11-22 13:35:27,801   Finished training it 104448/613937 of epoch 0, -1.00 ms/it, loss 0.457444, accuracy 78.687 %,  lr = 0.100
2020-11-22 13:35:52,564   Finished training it 105472/613937 of epoch 0, -1.00 ms/it, loss 0.457016, accuracy 79.004 %,  lr = 0.100
2020-11-22 13:36:17,263   Finished training it 106496/613937 of epoch 0, -1.00 ms/it, loss 0.458394, accuracy 78.847 %,  lr = 0.100
2020-11-22 13:36:42,103   Finished training it 107520/613937 of epoch 0, -1.00 ms/it, loss 0.456708, accuracy 78.688 %,  lr = 0.100
2020-11-22 13:37:07,092   Finished training it 108544/613937 of epoch 0, -1.00 ms/it, loss 0.458456, accuracy 78.571 %,  lr = 0.100
2020-11-22 13:37:31,964   Finished training it 109568/613937 of epoch 0, -1.00 ms/it, loss 0.452613, accuracy 79.076 %,  lr = 0.100
2020-11-22 13:37:56,905   Finished training it 110592/613937 of epoch 0, -1.00 ms/it, loss 0.461525, accuracy 78.368 %,  lr = 0.100
2020-11-22 13:38:22,023   Finished training it 111616/613937 of epoch 0, -1.00 ms/it, loss 0.456687, accuracy 78.758 %,  lr = 0.100
2020-11-22 13:38:46,672   Finished training it 112640/613937 of epoch 0, -1.00 ms/it, loss 0.456239, accuracy 78.586 %,  lr = 0.100
2020-11-22 13:39:11,537   Finished training it 113664/613937 of epoch 0, -1.00 ms/it, loss 0.455331, accuracy 78.618 %,  lr = 0.100
2020-11-22 13:39:36,219   Finished training it 114688/613937 of epoch 0, -1.00 ms/it, loss 0.453156, accuracy 78.876 %,  lr = 0.100
2020-11-22 13:40:01,065   Finished training it 115712/613937 of epoch 0, -1.00 ms/it, loss 0.452242, accuracy 79.051 %,  lr = 0.100
2020-11-22 13:40:25,884   Finished training it 116736/613937 of epoch 0, -1.00 ms/it, loss 0.456917, accuracy 78.821 %,  lr = 0.100
2020-11-22 13:40:50,736   Finished training it 117760/613937 of epoch 0, -1.00 ms/it, loss 0.458367, accuracy 78.748 %,  lr = 0.100
2020-11-22 13:41:15,418   Finished training it 118784/613937 of epoch 0, -1.00 ms/it, loss 0.454040, accuracy 78.815 %,  lr = 0.100
2020-11-22 13:41:40,262   Finished training it 119808/613937 of epoch 0, -1.00 ms/it, loss 0.456069, accuracy 78.705 %,  lr = 0.100
2020-11-22 13:42:05,119   Finished training it 120832/613937 of epoch 0, -1.00 ms/it, loss 0.456625, accuracy 78.949 %,  lr = 0.100
2020-11-22 13:42:29,784   Finished training it 121856/613937 of epoch 0, -1.00 ms/it, loss 0.459106, accuracy 78.606 %,  lr = 0.100
2020-11-22 13:42:54,475   Finished training it 122880/613937 of epoch 0, -1.00 ms/it, loss 0.457948, accuracy 78.682 %,  lr = 0.100
2020-11-22 13:43:19,455   Finished training it 123904/613937 of epoch 0, -1.00 ms/it, loss 0.456088, accuracy 78.828 %,  lr = 0.100
2020-11-22 13:43:44,457   Finished training it 124928/613937 of epoch 0, -1.00 ms/it, loss 0.456605, accuracy 78.743 %,  lr = 0.100
2020-11-22 13:44:09,288   Finished training it 125952/613937 of epoch 0, -1.00 ms/it, loss 0.456131, accuracy 78.612 %,  lr = 0.100
2020-11-22 13:44:34,122   Finished training it 126976/613937 of epoch 0, -1.00 ms/it, loss 0.455231, accuracy 78.749 %,  lr = 0.100
2020-11-22 13:44:58,877   Finished training it 128000/613937 of epoch 0, -1.00 ms/it, loss 0.457254, accuracy 78.748 %,  lr = 0.100
2020-11-22 13:45:23,552   Finished training it 129024/613937 of epoch 0, -1.00 ms/it, loss 0.457894, accuracy 78.433 %,  lr = 0.100
2020-11-22 13:45:47,966   Finished training it 130048/613937 of epoch 0, -1.00 ms/it, loss 0.458207, accuracy 78.615 %,  lr = 0.100
2020-11-22 13:46:12,838   Finished training it 131072/613937 of epoch 0, -1.00 ms/it, loss 0.459237, accuracy 78.621 %,  lr = 0.100
2020-11-22 13:46:37,642   Finished training it 132096/613937 of epoch 0, -1.00 ms/it, loss 0.454994, accuracy 78.853 %,  lr = 0.100
2020-11-22 13:47:02,363   Finished training it 133120/613937 of epoch 0, -1.00 ms/it, loss 0.456802, accuracy 78.868 %,  lr = 0.100
2020-11-22 13:47:27,376   Finished training it 134144/613937 of epoch 0, -1.00 ms/it, loss 0.458268, accuracy 78.635 %,  lr = 0.100
2020-11-22 13:47:52,205   Finished training it 135168/613937 of epoch 0, -1.00 ms/it, loss 0.450102, accuracy 79.024 %,  lr = 0.100
2020-11-22 13:48:16,935   Finished training it 136192/613937 of epoch 0, -1.00 ms/it, loss 0.453537, accuracy 78.961 %,  lr = 0.100
2020-11-22 13:48:41,857   Finished training it 137216/613937 of epoch 0, -1.00 ms/it, loss 0.457461, accuracy 78.839 %,  lr = 0.100
2020-11-22 13:49:06,824   Finished training it 138240/613937 of epoch 0, -1.00 ms/it, loss 0.453285, accuracy 78.911 %,  lr = 0.100
2020-11-22 13:49:31,730   Finished training it 139264/613937 of epoch 0, -1.00 ms/it, loss 0.457856, accuracy 78.612 %,  lr = 0.100
2020-11-22 13:49:56,458   Finished training it 140288/613937 of epoch 0, -1.00 ms/it, loss 0.454572, accuracy 78.992 %,  lr = 0.100
2020-11-22 13:50:21,390   Finished training it 141312/613937 of epoch 0, -1.00 ms/it, loss 0.454947, accuracy 78.876 %,  lr = 0.100
2020-11-22 13:50:44,286   Finished training it 142336/613937 of epoch 0, -1.00 ms/it, loss 0.455802, accuracy 78.821 %,  lr = 0.100
2020-11-22 13:51:06,657   Finished training it 143360/613937 of epoch 0, -1.00 ms/it, loss 0.458107, accuracy 78.645 %,  lr = 0.100
2020-11-22 13:51:29,285   Finished training it 144384/613937 of epoch 0, -1.00 ms/it, loss 0.452668, accuracy 78.935 %,  lr = 0.100
2020-11-22 13:51:52,369   Finished training it 145408/613937 of epoch 0, -1.00 ms/it, loss 0.453491, accuracy 78.807 %,  lr = 0.100
2020-11-22 13:52:16,260   Finished training it 146432/613937 of epoch 0, -1.00 ms/it, loss 0.454659, accuracy 78.856 %,  lr = 0.100
2020-11-22 13:52:40,947   Finished training it 147456/613937 of epoch 0, -1.00 ms/it, loss 0.455543, accuracy 78.934 %,  lr = 0.100
2020-11-22 13:53:05,714   Finished training it 148480/613937 of epoch 0, -1.00 ms/it, loss 0.455068, accuracy 78.986 %,  lr = 0.100
2020-11-22 13:53:30,534   Finished training it 149504/613937 of epoch 0, -1.00 ms/it, loss 0.454397, accuracy 78.709 %,  lr = 0.100
2020-11-22 13:53:55,321   Finished training it 150528/613937 of epoch 0, -1.00 ms/it, loss 0.455149, accuracy 78.830 %,  lr = 0.100
2020-11-22 13:54:20,159   Finished training it 151552/613937 of epoch 0, -1.00 ms/it, loss 0.453909, accuracy 78.841 %,  lr = 0.100
2020-11-22 13:54:44,812   Finished training it 152576/613937 of epoch 0, -1.00 ms/it, loss 0.453144, accuracy 79.002 %,  lr = 0.100
2020-11-22 13:55:09,716   Finished training it 153600/613937 of epoch 0, -1.00 ms/it, loss 0.456136, accuracy 78.830 %,  lr = 0.100
2020-11-22 13:55:34,423   Finished training it 154624/613937 of epoch 0, -1.00 ms/it, loss 0.456885, accuracy 78.868 %,  lr = 0.100
2020-11-22 13:55:59,286   Finished training it 155648/613937 of epoch 0, -1.00 ms/it, loss 0.452838, accuracy 79.041 %,  lr = 0.100
2020-11-22 13:56:24,257   Finished training it 156672/613937 of epoch 0, -1.00 ms/it, loss 0.454056, accuracy 78.812 %,  lr = 0.100
