2020-11-28 12:10:39,289   ******************************************************
2020-11-28 12:10:39,289                     dlrm_s_pytorch.py                   
2020-11-28 12:10:39,289   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-512-256-64-16', arch_mlp_top='512-256-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='', enable_profiling=False, gpu_id='0', grow_embedding=False, growth_step=2, growth_stop_horizon=1.0, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=0.5, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-28 12:10:39,314   dataset kaggle #day 7
2020-11-28 12:10:39,315   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-28 12:11:07,262   Sparse fea = 26, Dense fea = 13
2020-11-28 12:11:07,350   Defined train indices...
2020-11-28 12:11:09,080   Randomized indices across days ...
2020-11-28 12:11:40,097   Split data according to indices...
2020-11-28 12:11:40,099   dataset kaggle #day 7
2020-11-28 12:11:40,099   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-28 12:12:08,122   Sparse fea = 26, Dense fea = 13
2020-11-28 12:12:08,209   Defined test indices...
2020-11-28 12:12:09,940   Randomized indices across days ...
2020-11-28 12:12:12,262   Split data according to indices...
2020-11-28 12:12:21,794   FC param size = 168.37K, param size = 540.37M,  FLOP = 336.74K
2020-11-28 12:12:21,794   m_spa=16, ln_bot=[ 13 256 128  32  16], ln_top=[367 256 128   1] 

2020-11-28 12:12:21,795   time/loss/accuracy (if enabled):
2020-11-28 12:12:21,795   Stage 0, This growth start from input index 0
2020-11-28 12:12:33,903   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.527256, accuracy 75.102 %,  lr = 0.100
2020-11-28 12:17:06,970   Finished training it 28672/613937 of epoch 0, -1.00 ms/it, loss 0.467917, accuracy 78.165 %,  lr = 0.100
2020-11-28 12:17:17,209   Finished training it 29696/613937 of epoch 0, -1.00 ms/it, loss 0.467502, accuracy 78.070 %,  lr = 0.100
2020-11-28 12:17:27,424   Finished training it 30720/613937 of epoch 0, -1.00 ms/it, loss 0.463272, accuracy 78.557 %,  lr = 0.100
2020-11-28 12:17:37,694   Finished training it 31744/613937 of epoch 0, -1.00 ms/it, loss 0.465093, accuracy 78.299 %,  lr = 0.100
2020-11-28 12:17:47,939   Finished training it 32768/613937 of epoch 0, -1.00 ms/it, loss 0.466116, accuracy 78.296 %,  lr = 0.100
2020-11-28 12:17:58,186   Finished training it 33792/613937 of epoch 0, -1.00 ms/it, loss 0.462964, accuracy 78.365 %,  lr = 0.100
2020-11-28 12:18:08,458   Finished training it 34816/613937 of epoch 0, -1.00 ms/it, loss 0.464857, accuracy 78.340 %,  lr = 0.100
2020-11-28 12:18:18,705   Finished training it 35840/613937 of epoch 0, -1.00 ms/it, loss 0.463940, accuracy 78.494 %,  lr = 0.100
2020-11-28 12:18:28,988   Finished training it 36864/613937 of epoch 0, -1.00 ms/it, loss 0.468360, accuracy 78.072 %,  lr = 0.100
2020-11-28 12:18:39,291   Finished training it 37888/613937 of epoch 0, -1.00 ms/it, loss 0.463230, accuracy 78.432 %,  lr = 0.100
2020-11-28 12:18:49,564   Finished training it 38912/613937 of epoch 0, -1.00 ms/it, loss 0.465917, accuracy 78.325 %,  lr = 0.100
2020-11-28 12:18:59,808   Finished training it 39936/613937 of epoch 0, -1.00 ms/it, loss 0.464590, accuracy 78.395 %,  lr = 0.100
2020-11-28 12:19:10,023   Finished training it 40960/613937 of epoch 0, -1.00 ms/it, loss 0.464235, accuracy 78.227 %,  lr = 0.100
2020-11-28 12:19:20,264   Finished training it 41984/613937 of epoch 0, -1.00 ms/it, loss 0.463465, accuracy 78.407 %,  lr = 0.100
2020-11-28 12:19:30,519   Finished training it 43008/613937 of epoch 0, -1.00 ms/it, loss 0.466262, accuracy 78.177 %,  lr = 0.100
2020-11-28 12:19:40,730   Finished training it 44032/613937 of epoch 0, -1.00 ms/it, loss 0.463421, accuracy 78.302 %,  lr = 0.100
2020-11-28 12:19:50,934   Finished training it 45056/613937 of epoch 0, -1.00 ms/it, loss 0.463579, accuracy 78.368 %,  lr = 0.100
2020-11-28 12:20:01,161   Finished training it 46080/613937 of epoch 0, -1.00 ms/it, loss 0.464242, accuracy 78.362 %,  lr = 0.100
2020-11-28 12:20:11,414   Finished training it 47104/613937 of epoch 0, -1.00 ms/it, loss 0.468253, accuracy 78.242 %,  lr = 0.100
2020-11-28 12:20:21,689   Finished training it 48128/613937 of epoch 0, -1.00 ms/it, loss 0.463720, accuracy 78.441 %,  lr = 0.100
2020-11-28 12:20:31,893   Finished training it 49152/613937 of epoch 0, -1.00 ms/it, loss 0.458858, accuracy 78.604 %,  lr = 0.100
2020-11-28 12:20:42,089   Finished training it 50176/613937 of epoch 0, -1.00 ms/it, loss 0.460496, accuracy 78.574 %,  lr = 0.100
2020-11-28 12:20:52,288   Finished training it 51200/613937 of epoch 0, -1.00 ms/it, loss 0.460552, accuracy 78.558 %,  lr = 0.100
2020-11-28 12:21:02,506   Finished training it 52224/613937 of epoch 0, -1.00 ms/it, loss 0.462185, accuracy 78.465 %,  lr = 0.100
2020-11-28 12:21:12,755   Finished training it 53248/613937 of epoch 0, -1.00 ms/it, loss 0.459845, accuracy 78.708 %,  lr = 0.100
2020-11-28 12:21:23,021   Finished training it 54272/613937 of epoch 0, -1.00 ms/it, loss 0.457853, accuracy 78.723 %,  lr = 0.100
2020-11-28 12:21:33,195   Finished training it 55296/613937 of epoch 0, -1.00 ms/it, loss 0.460033, accuracy 78.682 %,  lr = 0.100
2020-11-28 12:21:43,375   Finished training it 56320/613937 of epoch 0, -1.00 ms/it, loss 0.463891, accuracy 78.348 %,  lr = 0.100
2020-11-28 12:21:53,595   Finished training it 57344/613937 of epoch 0, -1.00 ms/it, loss 0.459329, accuracy 78.630 %,  lr = 0.100
2020-11-28 12:22:03,832   Finished training it 58368/613937 of epoch 0, -1.00 ms/it, loss 0.460514, accuracy 78.526 %,  lr = 0.100
2020-11-28 12:22:14,096   Finished training it 59392/613937 of epoch 0, -1.00 ms/it, loss 0.465787, accuracy 78.029 %,  lr = 0.100
2020-11-28 12:22:24,350   Finished training it 60416/613937 of epoch 0, -1.00 ms/it, loss 0.459923, accuracy 78.738 %,  lr = 0.100
2020-11-28 12:22:34,589   Finished training it 61440/613937 of epoch 0, -1.00 ms/it, loss 0.462228, accuracy 78.345 %,  lr = 0.100
2020-11-28 12:22:44,828   Finished training it 62464/613937 of epoch 0, -1.00 ms/it, loss 0.461264, accuracy 78.558 %,  lr = 0.100
2020-11-28 12:22:55,062   Finished training it 63488/613937 of epoch 0, -1.00 ms/it, loss 0.464060, accuracy 78.346 %,  lr = 0.100
2020-11-28 12:23:05,299   Finished training it 64512/613937 of epoch 0, -1.00 ms/it, loss 0.459217, accuracy 78.642 %,  lr = 0.100
2020-11-28 12:23:15,544   Finished training it 65536/613937 of epoch 0, -1.00 ms/it, loss 0.463707, accuracy 78.291 %,  lr = 0.100
2020-11-28 12:23:25,778   Finished training it 66560/613937 of epoch 0, -1.00 ms/it, loss 0.459166, accuracy 78.593 %,  lr = 0.100
2020-11-28 12:23:36,012   Finished training it 67584/613937 of epoch 0, -1.00 ms/it, loss 0.460049, accuracy 78.464 %,  lr = 0.100
2020-11-28 12:23:46,228   Finished training it 68608/613937 of epoch 0, -1.00 ms/it, loss 0.457042, accuracy 78.703 %,  lr = 0.100
2020-11-28 12:23:56,483   Finished training it 69632/613937 of epoch 0, -1.00 ms/it, loss 0.458325, accuracy 78.674 %,  lr = 0.100
2020-11-28 12:24:06,767   Finished training it 70656/613937 of epoch 0, -1.00 ms/it, loss 0.462849, accuracy 78.589 %,  lr = 0.100
2020-11-28 12:24:16,967   Finished training it 71680/613937 of epoch 0, -1.00 ms/it, loss 0.461928, accuracy 78.462 %,  lr = 0.100
2020-11-28 12:24:27,199   Finished training it 72704/613937 of epoch 0, -1.00 ms/it, loss 0.456536, accuracy 78.841 %,  lr = 0.100
2020-11-28 12:24:37,465   Finished training it 73728/613937 of epoch 0, -1.00 ms/it, loss 0.461557, accuracy 78.531 %,  lr = 0.100
2020-11-28 12:24:47,723   Finished training it 74752/613937 of epoch 0, -1.00 ms/it, loss 0.458677, accuracy 78.696 %,  lr = 0.100
2020-11-28 12:24:57,956   Finished training it 75776/613937 of epoch 0, -1.00 ms/it, loss 0.457708, accuracy 78.654 %,  lr = 0.100
2020-11-28 12:25:08,222   Finished training it 76800/613937 of epoch 0, -1.00 ms/it, loss 0.461262, accuracy 78.479 %,  lr = 0.100
2020-11-28 12:25:18,412   Finished training it 77824/613937 of epoch 0, -1.00 ms/it, loss 0.460162, accuracy 78.447 %,  lr = 0.100
2020-11-28 12:25:28,657   Finished training it 78848/613937 of epoch 0, -1.00 ms/it, loss 0.460109, accuracy 78.603 %,  lr = 0.100
2020-11-28 12:25:38,961   Finished training it 79872/613937 of epoch 0, -1.00 ms/it, loss 0.458615, accuracy 78.705 %,  lr = 0.100
2020-11-28 12:25:40,243   Finished training it 80000/613937 of epoch 0, -1.00 ms/it, loss 0.455349, accuracy 78.784 %,  lr = 0.100
2020-11-28 12:25:40,244   Testing.....
2020-11-28 12:27:10,529   Testing at - 80000/613937 of epoch 0, loss 0.464338, accuracy 78.271 %, best 78.271 %
2020-11-28 12:27:19,386   Finished training it 80896/613937 of epoch 0, -1.00 ms/it, loss 0.458074, accuracy 78.760 %,  lr = 0.100
2020-11-28 12:27:30,223   Finished training it 81920/613937 of epoch 0, -1.00 ms/it, loss 0.459782, accuracy 78.557 %,  lr = 0.100
2020-11-28 12:27:39,847   Finished training it 82944/613937 of epoch 0, -1.00 ms/it, loss 0.459597, accuracy 78.761 %,  lr = 0.100
2020-11-28 12:27:49,606   Finished training it 83968/613937 of epoch 0, -1.00 ms/it, loss 0.457404, accuracy 78.647 %,  lr = 0.100
2020-11-28 12:27:59,346   Finished training it 84992/613937 of epoch 0, -1.00 ms/it, loss 0.457678, accuracy 78.700 %,  lr = 0.100
2020-11-28 12:28:08,006   Finished training it 86016/613937 of epoch 0, -1.00 ms/it, loss 0.457949, accuracy 78.624 %,  lr = 0.100
2020-11-28 12:28:16,569   Finished training it 87040/613937 of epoch 0, -1.00 ms/it, loss 0.460539, accuracy 78.537 %,  lr = 0.100
2020-11-28 12:28:26,293   Finished training it 88064/613937 of epoch 0, -1.00 ms/it, loss 0.458038, accuracy 78.574 %,  lr = 0.100
2020-11-28 12:28:35,880   Finished training it 89088/613937 of epoch 0, -1.00 ms/it, loss 0.458522, accuracy 78.665 %,  lr = 0.100
2020-11-28 12:28:44,790   Finished training it 90112/613937 of epoch 0, -1.00 ms/it, loss 0.460958, accuracy 78.531 %,  lr = 0.100
2020-11-28 12:28:55,016   Finished training it 91136/613937 of epoch 0, -1.00 ms/it, loss 0.456114, accuracy 78.813 %,  lr = 0.100
2020-11-28 12:29:05,211   Finished training it 92160/613937 of epoch 0, -1.00 ms/it, loss 0.460373, accuracy 78.529 %,  lr = 0.100
2020-11-28 12:29:15,429   Finished training it 93184/613937 of epoch 0, -1.00 ms/it, loss 0.459873, accuracy 78.468 %,  lr = 0.100
2020-11-28 12:29:25,677   Finished training it 94208/613937 of epoch 0, -1.00 ms/it, loss 0.461209, accuracy 78.506 %,  lr = 0.100
2020-11-28 12:29:35,894   Finished training it 95232/613937 of epoch 0, -1.00 ms/it, loss 0.459589, accuracy 78.450 %,  lr = 0.100
2020-11-28 12:29:46,077   Finished training it 96256/613937 of epoch 0, -1.00 ms/it, loss 0.458880, accuracy 78.526 %,  lr = 0.100
2020-11-28 12:29:56,285   Finished training it 97280/613937 of epoch 0, -1.00 ms/it, loss 0.453937, accuracy 78.906 %,  lr = 0.100
2020-11-28 12:30:06,564   Finished training it 98304/613937 of epoch 0, -1.00 ms/it, loss 0.456384, accuracy 78.682 %,  lr = 0.100
2020-11-28 12:30:16,776   Finished training it 99328/613937 of epoch 0, -1.00 ms/it, loss 0.456929, accuracy 78.777 %,  lr = 0.100
2020-11-28 12:30:26,999   Finished training it 100352/613937 of epoch 0, -1.00 ms/it, loss 0.457756, accuracy 78.596 %,  lr = 0.100
2020-11-28 12:30:37,265   Finished training it 101376/613937 of epoch 0, -1.00 ms/it, loss 0.460269, accuracy 78.632 %,  lr = 0.100
2020-11-28 12:30:47,568   Finished training it 102400/613937 of epoch 0, -1.00 ms/it, loss 0.457522, accuracy 78.697 %,  lr = 0.100
2020-11-28 12:30:57,864   Finished training it 103424/613937 of epoch 0, -1.00 ms/it, loss 0.460806, accuracy 78.500 %,  lr = 0.100
2020-11-28 12:31:08,163   Finished training it 104448/613937 of epoch 0, -1.00 ms/it, loss 0.457863, accuracy 78.577 %,  lr = 0.100
2020-11-28 12:31:18,379   Finished training it 105472/613937 of epoch 0, -1.00 ms/it, loss 0.457531, accuracy 78.815 %,  lr = 0.100
2020-11-28 12:31:28,633   Finished training it 106496/613937 of epoch 0, -1.00 ms/it, loss 0.459059, accuracy 78.745 %,  lr = 0.100
2020-11-28 12:31:38,910   Finished training it 107520/613937 of epoch 0, -1.00 ms/it, loss 0.457065, accuracy 78.703 %,  lr = 0.100
2020-11-28 12:31:49,203   Finished training it 108544/613937 of epoch 0, -1.00 ms/it, loss 0.458934, accuracy 78.607 %,  lr = 0.100
2020-11-28 12:31:59,481   Finished training it 109568/613937 of epoch 0, -1.00 ms/it, loss 0.452934, accuracy 79.007 %,  lr = 0.100
2020-11-28 12:32:09,720   Finished training it 110592/613937 of epoch 0, -1.00 ms/it, loss 0.461939, accuracy 78.339 %,  lr = 0.100
2020-11-28 12:32:19,940   Finished training it 111616/613937 of epoch 0, -1.00 ms/it, loss 0.457083, accuracy 78.809 %,  lr = 0.100
2020-11-28 12:32:30,228   Finished training it 112640/613937 of epoch 0, -1.00 ms/it, loss 0.456738, accuracy 78.575 %,  lr = 0.100
2020-11-28 12:32:40,505   Finished training it 113664/613937 of epoch 0, -1.00 ms/it, loss 0.455778, accuracy 78.644 %,  lr = 0.100
2020-11-28 12:32:50,767   Finished training it 114688/613937 of epoch 0, -1.00 ms/it, loss 0.453682, accuracy 78.828 %,  lr = 0.100
2020-11-28 12:33:01,100   Finished training it 115712/613937 of epoch 0, -1.00 ms/it, loss 0.452705, accuracy 78.944 %,  lr = 0.100
2020-11-28 12:33:11,296   Finished training it 116736/613937 of epoch 0, -1.00 ms/it, loss 0.457046, accuracy 78.894 %,  lr = 0.100
2020-11-28 12:33:21,602   Finished training it 117760/613937 of epoch 0, -1.00 ms/it, loss 0.458606, accuracy 78.717 %,  lr = 0.100
2020-11-28 12:33:31,890   Finished training it 118784/613937 of epoch 0, -1.00 ms/it, loss 0.454878, accuracy 78.687 %,  lr = 0.100
2020-11-28 12:33:42,118   Finished training it 119808/613937 of epoch 0, -1.00 ms/it, loss 0.456592, accuracy 78.642 %,  lr = 0.100
2020-11-28 12:33:52,403   Finished training it 120832/613937 of epoch 0, -1.00 ms/it, loss 0.456947, accuracy 78.831 %,  lr = 0.100
2020-11-28 12:34:02,687   Finished training it 121856/613937 of epoch 0, -1.00 ms/it, loss 0.459539, accuracy 78.560 %,  lr = 0.100
2020-11-28 12:34:12,957   Finished training it 122880/613937 of epoch 0, -1.00 ms/it, loss 0.458445, accuracy 78.674 %,  lr = 0.100
2020-11-28 12:34:23,242   Finished training it 123904/613937 of epoch 0, -1.00 ms/it, loss 0.456607, accuracy 78.767 %,  lr = 0.100
2020-11-28 12:34:33,533   Finished training it 124928/613937 of epoch 0, -1.00 ms/it, loss 0.456987, accuracy 78.693 %,  lr = 0.100
2020-11-28 12:34:43,736   Finished training it 125952/613937 of epoch 0, -1.00 ms/it, loss 0.456147, accuracy 78.612 %,  lr = 0.100
2020-11-28 12:34:53,999   Finished training it 126976/613937 of epoch 0, -1.00 ms/it, loss 0.455712, accuracy 78.780 %,  lr = 0.100
2020-11-28 12:35:04,287   Finished training it 128000/613937 of epoch 0, -1.00 ms/it, loss 0.457689, accuracy 78.651 %,  lr = 0.100
2020-11-28 12:35:14,548   Finished training it 129024/613937 of epoch 0, -1.00 ms/it, loss 0.458069, accuracy 78.424 %,  lr = 0.100
2020-11-28 12:35:24,818   Finished training it 130048/613937 of epoch 0, -1.00 ms/it, loss 0.458470, accuracy 78.513 %,  lr = 0.100
2020-11-28 12:35:35,081   Finished training it 131072/613937 of epoch 0, -1.00 ms/it, loss 0.459534, accuracy 78.574 %,  lr = 0.100
2020-11-28 12:35:45,326   Finished training it 132096/613937 of epoch 0, -1.00 ms/it, loss 0.455113, accuracy 78.911 %,  lr = 0.100
2020-11-28 12:35:55,578   Finished training it 133120/613937 of epoch 0, -1.00 ms/it, loss 0.457649, accuracy 78.789 %,  lr = 0.100
2020-11-28 12:36:05,874   Finished training it 134144/613937 of epoch 0, -1.00 ms/it, loss 0.458549, accuracy 78.630 %,  lr = 0.100
2020-11-28 12:36:16,147   Finished training it 135168/613937 of epoch 0, -1.00 ms/it, loss 0.450550, accuracy 78.993 %,  lr = 0.100
2020-11-28 12:36:26,366   Finished training it 136192/613937 of epoch 0, -1.00 ms/it, loss 0.454223, accuracy 78.873 %,  lr = 0.100
2020-11-28 12:36:36,623   Finished training it 137216/613937 of epoch 0, -1.00 ms/it, loss 0.457852, accuracy 78.787 %,  lr = 0.100
2020-11-28 12:36:46,944   Finished training it 138240/613937 of epoch 0, -1.00 ms/it, loss 0.453791, accuracy 78.911 %,  lr = 0.100
2020-11-28 12:36:57,204   Finished training it 139264/613937 of epoch 0, -1.00 ms/it, loss 0.458320, accuracy 78.578 %,  lr = 0.100
2020-11-28 12:37:07,478   Finished training it 140288/613937 of epoch 0, -1.00 ms/it, loss 0.454789, accuracy 78.918 %,  lr = 0.100
2020-11-28 12:37:17,742   Finished training it 141312/613937 of epoch 0, -1.00 ms/it, loss 0.455879, accuracy 78.802 %,  lr = 0.100
2020-11-28 12:37:28,032   Finished training it 142336/613937 of epoch 0, -1.00 ms/it, loss 0.456377, accuracy 78.769 %,  lr = 0.100
2020-11-28 12:37:38,299   Finished training it 143360/613937 of epoch 0, -1.00 ms/it, loss 0.458135, accuracy 78.563 %,  lr = 0.100
2020-11-28 12:37:48,474   Finished training it 144384/613937 of epoch 0, -1.00 ms/it, loss 0.453202, accuracy 78.873 %,  lr = 0.100
2020-11-28 12:37:58,749   Finished training it 145408/613937 of epoch 0, -1.00 ms/it, loss 0.454038, accuracy 78.716 %,  lr = 0.100
2020-11-28 12:38:09,049   Finished training it 146432/613937 of epoch 0, -1.00 ms/it, loss 0.455283, accuracy 78.902 %,  lr = 0.100
2020-11-28 12:38:19,259   Finished training it 147456/613937 of epoch 0, -1.00 ms/it, loss 0.455724, accuracy 78.914 %,  lr = 0.100
2020-11-28 12:38:29,482   Finished training it 148480/613937 of epoch 0, -1.00 ms/it, loss 0.455707, accuracy 78.903 %,  lr = 0.100
2020-11-28 12:38:39,716   Finished training it 149504/613937 of epoch 0, -1.00 ms/it, loss 0.454454, accuracy 78.752 %,  lr = 0.100
2020-11-28 12:38:49,977   Finished training it 150528/613937 of epoch 0, -1.00 ms/it, loss 0.455523, accuracy 78.780 %,  lr = 0.100
2020-11-28 12:39:00,203   Finished training it 151552/613937 of epoch 0, -1.00 ms/it, loss 0.454109, accuracy 78.845 %,  lr = 0.100
2020-11-28 12:39:10,432   Finished training it 152576/613937 of epoch 0, -1.00 ms/it, loss 0.453594, accuracy 78.914 %,  lr = 0.100
2020-11-28 12:39:20,719   Finished training it 153600/613937 of epoch 0, -1.00 ms/it, loss 0.456262, accuracy 78.856 %,  lr = 0.100
2020-11-28 12:39:30,941   Finished training it 154624/613937 of epoch 0, -1.00 ms/it, loss 0.457167, accuracy 78.844 %,  lr = 0.100
2020-11-28 12:39:41,158   Finished training it 155648/613937 of epoch 0, -1.00 ms/it, loss 0.453426, accuracy 79.045 %,  lr = 0.100
2020-11-28 12:39:51,415   Finished training it 156672/613937 of epoch 0, -1.00 ms/it, loss 0.454375, accuracy 78.824 %,  lr = 0.100
