2020-11-28 19:27:19,451   ******************************************************
2020-11-28 22:49:05,226   ******************************************************
2020-11-28 22:49:05,226                     dlrm_s_pytorch.py                   
2020-11-28 22:49:05,226   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-512-256-64-16', arch_mlp_top='512-256-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='', enable_profiling=False, gpu_id='0', grow_embedding=False, growth_step=0, growth_stop_horizon=1.0, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1.0, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-28 22:49:05,252   dataset kaggle #day 7
2020-11-28 22:49:05,252   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-28 22:49:33,174   Sparse fea = 26, Dense fea = 13
2020-11-28 22:49:33,261   Defined train indices...
2020-11-28 22:49:34,979   Randomized indices across days ...
2020-11-28 22:50:05,326   Split data according to indices...
2020-11-28 22:50:05,328   dataset kaggle #day 7
2020-11-28 22:50:05,328   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-28 22:50:33,303   Sparse fea = 26, Dense fea = 13
2020-11-28 22:50:33,390   Defined test indices...
2020-11-28 22:50:35,110   Randomized indices across days ...
2020-11-28 22:50:37,413   Split data according to indices...
2020-11-28 22:50:46,866   FC param size = 475.98K, param size = 540.68M,  FLOP = 951.97K
2020-11-28 22:50:46,867   m_spa=16, ln_bot=[ 13 512 256  64  16], ln_top=[367 512 256   1] 

2020-11-28 22:50:46,867   time/loss/accuracy (if enabled):
2020-11-28 22:50:59,155   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.525105, accuracy 75.127 %,  lr = 0.100
2020-11-28 22:57:59,056   Finished training it 41984/613937 of epoch 0, -1.00 ms/it, loss 0.462848, accuracy 78.375 %,  lr = 0.100
2020-11-28 22:58:09,554   Finished training it 43008/613937 of epoch 0, -1.00 ms/it, loss 0.466212, accuracy 78.151 %,  lr = 0.100
2020-11-28 22:58:20,056   Finished training it 44032/613937 of epoch 0, -1.00 ms/it, loss 0.462862, accuracy 78.427 %,  lr = 0.100
2020-11-28 22:58:30,554   Finished training it 45056/613937 of epoch 0, -1.00 ms/it, loss 0.463304, accuracy 78.343 %,  lr = 0.100
2020-11-28 22:58:41,073   Finished training it 46080/613937 of epoch 0, -1.00 ms/it, loss 0.464182, accuracy 78.407 %,  lr = 0.100
2020-11-28 22:58:51,537   Finished training it 47104/613937 of epoch 0, -1.00 ms/it, loss 0.468191, accuracy 78.270 %,  lr = 0.100
2020-11-28 22:59:01,979   Finished training it 48128/613937 of epoch 0, -1.00 ms/it, loss 0.463295, accuracy 78.409 %,  lr = 0.100
2020-11-28 22:59:12,514   Finished training it 49152/613937 of epoch 0, -1.00 ms/it, loss 0.458904, accuracy 78.615 %,  lr = 0.100
2020-11-28 22:59:23,058   Finished training it 50176/613937 of epoch 0, -1.00 ms/it, loss 0.460004, accuracy 78.691 %,  lr = 0.100
2020-11-28 22:59:33,569   Finished training it 51200/613937 of epoch 0, -1.00 ms/it, loss 0.460307, accuracy 78.423 %,  lr = 0.100
2020-11-28 22:59:44,075   Finished training it 52224/613937 of epoch 0, -1.00 ms/it, loss 0.462254, accuracy 78.468 %,  lr = 0.100
2020-11-28 22:59:54,602   Finished training it 53248/613937 of epoch 0, -1.00 ms/it, loss 0.459763, accuracy 78.738 %,  lr = 0.100
2020-11-28 23:00:05,089   Finished training it 54272/613937 of epoch 0, -1.00 ms/it, loss 0.457670, accuracy 78.705 %,  lr = 0.100
2020-11-28 23:00:15,577   Finished training it 55296/613937 of epoch 0, -1.00 ms/it, loss 0.459754, accuracy 78.690 %,  lr = 0.100
2020-11-28 23:00:26,123   Finished training it 56320/613937 of epoch 0, -1.00 ms/it, loss 0.463641, accuracy 78.304 %,  lr = 0.100
2020-11-28 23:00:36,665   Finished training it 57344/613937 of epoch 0, -1.00 ms/it, loss 0.459099, accuracy 78.580 %,  lr = 0.100
2020-11-28 23:00:47,125   Finished training it 58368/613937 of epoch 0, -1.00 ms/it, loss 0.460066, accuracy 78.464 %,  lr = 0.100
2020-11-28 23:00:57,641   Finished training it 59392/613937 of epoch 0, -1.00 ms/it, loss 0.465300, accuracy 78.125 %,  lr = 0.100
2020-11-28 23:01:08,143   Finished training it 60416/613937 of epoch 0, -1.00 ms/it, loss 0.459773, accuracy 78.828 %,  lr = 0.100
2020-11-28 23:01:18,640   Finished training it 61440/613937 of epoch 0, -1.00 ms/it, loss 0.461984, accuracy 78.391 %,  lr = 0.100
2020-11-28 23:01:29,154   Finished training it 62464/613937 of epoch 0, -1.00 ms/it, loss 0.460819, accuracy 78.471 %,  lr = 0.100
2020-11-28 23:01:39,696   Finished training it 63488/613937 of epoch 0, -1.00 ms/it, loss 0.463725, accuracy 78.351 %,  lr = 0.100
2020-11-28 23:01:50,205   Finished training it 64512/613937 of epoch 0, -1.00 ms/it, loss 0.459455, accuracy 78.601 %,  lr = 0.100
2020-11-28 23:02:00,679   Finished training it 65536/613937 of epoch 0, -1.00 ms/it, loss 0.463026, accuracy 78.290 %,  lr = 0.100
2020-11-28 23:02:11,169   Finished training it 66560/613937 of epoch 0, -1.00 ms/it, loss 0.458863, accuracy 78.708 %,  lr = 0.100
2020-11-28 23:02:21,685   Finished training it 67584/613937 of epoch 0, -1.00 ms/it, loss 0.459767, accuracy 78.441 %,  lr = 0.100
2020-11-28 23:02:32,166   Finished training it 68608/613937 of epoch 0, -1.00 ms/it, loss 0.457189, accuracy 78.691 %,  lr = 0.100
2020-11-28 23:02:42,661   Finished training it 69632/613937 of epoch 0, -1.00 ms/it, loss 0.458133, accuracy 78.632 %,  lr = 0.100
2020-11-28 23:02:53,181   Finished training it 70656/613937 of epoch 0, -1.00 ms/it, loss 0.462589, accuracy 78.511 %,  lr = 0.100
2020-11-28 23:03:03,688   Finished training it 71680/613937 of epoch 0, -1.00 ms/it, loss 0.461378, accuracy 78.493 %,  lr = 0.100
2020-11-28 23:03:14,165   Finished training it 72704/613937 of epoch 0, -1.00 ms/it, loss 0.456587, accuracy 78.867 %,  lr = 0.100
2020-11-28 23:03:24,629   Finished training it 73728/613937 of epoch 0, -1.00 ms/it, loss 0.461118, accuracy 78.519 %,  lr = 0.100
2020-11-28 23:03:35,148   Finished training it 74752/613937 of epoch 0, -1.00 ms/it, loss 0.458509, accuracy 78.719 %,  lr = 0.100
2020-11-28 23:03:45,701   Finished training it 75776/613937 of epoch 0, -1.00 ms/it, loss 0.456888, accuracy 78.780 %,  lr = 0.100
2020-11-28 23:03:56,178   Finished training it 76800/613937 of epoch 0, -1.00 ms/it, loss 0.461671, accuracy 78.459 %,  lr = 0.100
2020-11-28 23:04:06,677   Finished training it 77824/613937 of epoch 0, -1.00 ms/it, loss 0.459857, accuracy 78.503 %,  lr = 0.100
2020-11-28 23:04:17,179   Finished training it 78848/613937 of epoch 0, -1.00 ms/it, loss 0.460018, accuracy 78.619 %,  lr = 0.100
2020-11-28 23:04:27,621   Finished training it 79872/613937 of epoch 0, -1.00 ms/it, loss 0.458602, accuracy 78.725 %,  lr = 0.100
2020-11-28 23:04:28,925   Finished training it 80000/613937 of epoch 0, -1.00 ms/it, loss 0.456122, accuracy 78.577 %,  lr = 0.100
2020-11-28 23:04:28,925   Testing.....
2020-11-28 23:05:58,986   Testing at - 80000/613937 of epoch 0, loss 0.464068, accuracy 78.303 %, best 78.303 %
2020-11-28 23:06:06,669   Finished training it 80896/613937 of epoch 0, -1.00 ms/it, loss 0.457571, accuracy 78.802 %,  lr = 0.100
2020-11-28 23:06:17,889   Finished training it 81920/613937 of epoch 0, -1.00 ms/it, loss 0.459577, accuracy 78.574 %,  lr = 0.100
2020-11-28 23:06:28,139   Finished training it 82944/613937 of epoch 0, -1.00 ms/it, loss 0.459234, accuracy 78.712 %,  lr = 0.100
2020-11-28 23:06:38,430   Finished training it 83968/613937 of epoch 0, -1.00 ms/it, loss 0.457118, accuracy 78.633 %,  lr = 0.100
2020-11-28 23:06:48,648   Finished training it 84992/613937 of epoch 0, -1.00 ms/it, loss 0.457484, accuracy 78.661 %,  lr = 0.100
2020-11-28 23:06:58,599   Finished training it 86016/613937 of epoch 0, -1.00 ms/it, loss 0.457876, accuracy 78.716 %,  lr = 0.100
2020-11-28 23:07:08,880   Finished training it 87040/613937 of epoch 0, -1.00 ms/it, loss 0.460353, accuracy 78.537 %,  lr = 0.100
2020-11-28 23:07:19,172   Finished training it 88064/613937 of epoch 0, -1.00 ms/it, loss 0.457920, accuracy 78.548 %,  lr = 0.100
2020-11-28 23:07:29,432   Finished training it 89088/613937 of epoch 0, -1.00 ms/it, loss 0.458125, accuracy 78.587 %,  lr = 0.100
2020-11-28 23:07:39,705   Finished training it 90112/613937 of epoch 0, -1.00 ms/it, loss 0.460938, accuracy 78.528 %,  lr = 0.100
2020-11-28 23:07:49,978   Finished training it 91136/613937 of epoch 0, -1.00 ms/it, loss 0.455569, accuracy 78.801 %,  lr = 0.100
2020-11-28 23:08:00,305   Finished training it 92160/613937 of epoch 0, -1.00 ms/it, loss 0.460225, accuracy 78.569 %,  lr = 0.100
2020-11-28 23:08:10,632   Finished training it 93184/613937 of epoch 0, -1.00 ms/it, loss 0.459606, accuracy 78.479 %,  lr = 0.100
2020-11-28 23:08:20,869   Finished training it 94208/613937 of epoch 0, -1.00 ms/it, loss 0.460883, accuracy 78.488 %,  lr = 0.100
2020-11-28 23:08:31,161   Finished training it 95232/613937 of epoch 0, -1.00 ms/it, loss 0.459285, accuracy 78.583 %,  lr = 0.100
2020-11-28 23:08:41,474   Finished training it 96256/613937 of epoch 0, -1.00 ms/it, loss 0.458419, accuracy 78.537 %,  lr = 0.100
2020-11-28 23:08:51,746   Finished training it 97280/613937 of epoch 0, -1.00 ms/it, loss 0.453568, accuracy 79.018 %,  lr = 0.100
2020-11-28 23:09:02,072   Finished training it 98304/613937 of epoch 0, -1.00 ms/it, loss 0.456335, accuracy 78.735 %,  lr = 0.100
2020-11-28 23:09:12,351   Finished training it 99328/613937 of epoch 0, -1.00 ms/it, loss 0.456615, accuracy 78.752 %,  lr = 0.100
2020-11-28 23:09:22,650   Finished training it 100352/613937 of epoch 0, -1.00 ms/it, loss 0.457420, accuracy 78.709 %,  lr = 0.100
2020-11-28 23:09:32,942   Finished training it 101376/613937 of epoch 0, -1.00 ms/it, loss 0.459721, accuracy 78.668 %,  lr = 0.100
2020-11-28 23:09:43,222   Finished training it 102400/613937 of epoch 0, -1.00 ms/it, loss 0.457172, accuracy 78.773 %,  lr = 0.100
2020-11-28 23:09:53,538   Finished training it 103424/613937 of epoch 0, -1.00 ms/it, loss 0.460450, accuracy 78.522 %,  lr = 0.100
2020-11-28 23:10:03,814   Finished training it 104448/613937 of epoch 0, -1.00 ms/it, loss 0.457719, accuracy 78.583 %,  lr = 0.100
2020-11-28 23:10:14,107   Finished training it 105472/613937 of epoch 0, -1.00 ms/it, loss 0.456900, accuracy 78.917 %,  lr = 0.100
2020-11-28 23:10:24,429   Finished training it 106496/613937 of epoch 0, -1.00 ms/it, loss 0.458521, accuracy 78.870 %,  lr = 0.100
2020-11-28 23:10:34,757   Finished training it 107520/613937 of epoch 0, -1.00 ms/it, loss 0.456990, accuracy 78.752 %,  lr = 0.100
2020-11-28 23:10:45,062   Finished training it 108544/613937 of epoch 0, -1.00 ms/it, loss 0.458506, accuracy 78.563 %,  lr = 0.100
2020-11-28 23:10:55,338   Finished training it 109568/613937 of epoch 0, -1.00 ms/it, loss 0.452934, accuracy 79.012 %,  lr = 0.100
2020-11-28 23:11:05,653   Finished training it 110592/613937 of epoch 0, -1.00 ms/it, loss 0.461532, accuracy 78.423 %,  lr = 0.100
2020-11-28 23:11:15,938   Finished training it 111616/613937 of epoch 0, -1.00 ms/it, loss 0.456972, accuracy 78.815 %,  lr = 0.100
2020-11-28 23:11:26,178   Finished training it 112640/613937 of epoch 0, -1.00 ms/it, loss 0.456330, accuracy 78.622 %,  lr = 0.100
2020-11-28 23:11:36,473   Finished training it 113664/613937 of epoch 0, -1.00 ms/it, loss 0.455470, accuracy 78.645 %,  lr = 0.100
2020-11-28 23:11:46,791   Finished training it 114688/613937 of epoch 0, -1.00 ms/it, loss 0.453525, accuracy 78.952 %,  lr = 0.100
2020-11-28 23:11:57,076   Finished training it 115712/613937 of epoch 0, -1.00 ms/it, loss 0.452271, accuracy 79.117 %,  lr = 0.100
2020-11-28 23:12:07,309   Finished training it 116736/613937 of epoch 0, -1.00 ms/it, loss 0.456906, accuracy 78.920 %,  lr = 0.100
2020-11-28 23:12:17,624   Finished training it 117760/613937 of epoch 0, -1.00 ms/it, loss 0.458316, accuracy 78.654 %,  lr = 0.100
2020-11-28 23:12:27,893   Finished training it 118784/613937 of epoch 0, -1.00 ms/it, loss 0.454379, accuracy 78.755 %,  lr = 0.100
2020-11-28 23:12:38,142   Finished training it 119808/613937 of epoch 0, -1.00 ms/it, loss 0.455981, accuracy 78.683 %,  lr = 0.100
2020-11-28 23:12:48,416   Finished training it 120832/613937 of epoch 0, -1.00 ms/it, loss 0.456755, accuracy 78.906 %,  lr = 0.100
2020-11-28 23:12:58,794   Finished training it 121856/613937 of epoch 0, -1.00 ms/it, loss 0.458940, accuracy 78.514 %,  lr = 0.100
2020-11-28 23:13:09,061   Finished training it 122880/613937 of epoch 0, -1.00 ms/it, loss 0.458126, accuracy 78.603 %,  lr = 0.100
2020-11-28 23:13:19,347   Finished training it 123904/613937 of epoch 0, -1.00 ms/it, loss 0.455865, accuracy 78.828 %,  lr = 0.100
2020-11-28 23:13:29,676   Finished training it 124928/613937 of epoch 0, -1.00 ms/it, loss 0.456400, accuracy 78.778 %,  lr = 0.100
2020-11-28 23:13:40,008   Finished training it 125952/613937 of epoch 0, -1.00 ms/it, loss 0.455996, accuracy 78.561 %,  lr = 0.100
2020-11-28 23:13:50,276   Finished training it 126976/613937 of epoch 0, -1.00 ms/it, loss 0.455389, accuracy 78.822 %,  lr = 0.100
2020-11-28 23:14:00,593   Finished training it 128000/613937 of epoch 0, -1.00 ms/it, loss 0.457740, accuracy 78.732 %,  lr = 0.100
2020-11-28 23:14:10,895   Finished training it 129024/613937 of epoch 0, -1.00 ms/it, loss 0.457960, accuracy 78.490 %,  lr = 0.100
2020-11-28 23:14:21,222   Finished training it 130048/613937 of epoch 0, -1.00 ms/it, loss 0.458298, accuracy 78.546 %,  lr = 0.100
2020-11-28 23:14:31,494   Finished training it 131072/613937 of epoch 0, -1.00 ms/it, loss 0.459524, accuracy 78.574 %,  lr = 0.100
2020-11-28 23:14:41,782   Finished training it 132096/613937 of epoch 0, -1.00 ms/it, loss 0.455296, accuracy 78.954 %,  lr = 0.100
2020-11-28 23:14:52,070   Finished training it 133120/613937 of epoch 0, -1.00 ms/it, loss 0.456970, accuracy 78.909 %,  lr = 0.100
2020-11-28 23:15:02,375   Finished training it 134144/613937 of epoch 0, -1.00 ms/it, loss 0.458440, accuracy 78.561 %,  lr = 0.100
2020-11-28 23:15:12,665   Finished training it 135168/613937 of epoch 0, -1.00 ms/it, loss 0.450502, accuracy 79.022 %,  lr = 0.100
2020-11-28 23:15:22,913   Finished training it 136192/613937 of epoch 0, -1.00 ms/it, loss 0.453807, accuracy 78.865 %,  lr = 0.100
2020-11-28 23:15:33,241   Finished training it 137216/613937 of epoch 0, -1.00 ms/it, loss 0.457554, accuracy 78.848 %,  lr = 0.100
2020-11-28 23:15:43,525   Finished training it 138240/613937 of epoch 0, -1.00 ms/it, loss 0.453136, accuracy 78.929 %,  lr = 0.100
2020-11-28 23:15:53,770   Finished training it 139264/613937 of epoch 0, -1.00 ms/it, loss 0.457935, accuracy 78.593 %,  lr = 0.100
2020-11-28 23:16:04,108   Finished training it 140288/613937 of epoch 0, -1.00 ms/it, loss 0.454867, accuracy 78.859 %,  lr = 0.100
2020-11-28 23:16:14,449   Finished training it 141312/613937 of epoch 0, -1.00 ms/it, loss 0.455333, accuracy 78.876 %,  lr = 0.100
2020-11-28 23:16:24,752   Finished training it 142336/613937 of epoch 0, -1.00 ms/it, loss 0.455900, accuracy 78.818 %,  lr = 0.100
2020-11-28 23:16:35,090   Finished training it 143360/613937 of epoch 0, -1.00 ms/it, loss 0.457893, accuracy 78.627 %,  lr = 0.100
2020-11-28 23:16:45,434   Finished training it 144384/613937 of epoch 0, -1.00 ms/it, loss 0.453139, accuracy 78.889 %,  lr = 0.100
2020-11-28 23:16:55,748   Finished training it 145408/613937 of epoch 0, -1.00 ms/it, loss 0.453447, accuracy 78.725 %,  lr = 0.100
2020-11-28 23:17:06,057   Finished training it 146432/613937 of epoch 0, -1.00 ms/it, loss 0.454638, accuracy 78.925 %,  lr = 0.100
2020-11-28 23:17:16,367   Finished training it 147456/613937 of epoch 0, -1.00 ms/it, loss 0.455602, accuracy 78.915 %,  lr = 0.100
2020-11-28 23:17:26,665   Finished training it 148480/613937 of epoch 0, -1.00 ms/it, loss 0.455324, accuracy 78.983 %,  lr = 0.100
2020-11-28 23:17:36,946   Finished training it 149504/613937 of epoch 0, -1.00 ms/it, loss 0.453891, accuracy 78.766 %,  lr = 0.100
2020-11-28 23:17:47,258   Finished training it 150528/613937 of epoch 0, -1.00 ms/it, loss 0.455142, accuracy 78.810 %,  lr = 0.100
2020-11-28 23:17:57,604   Finished training it 151552/613937 of epoch 0, -1.00 ms/it, loss 0.454094, accuracy 78.809 %,  lr = 0.100
2020-11-28 23:18:07,898   Finished training it 152576/613937 of epoch 0, -1.00 ms/it, loss 0.453446, accuracy 79.024 %,  lr = 0.100
2020-11-28 23:18:18,132   Finished training it 153600/613937 of epoch 0, -1.00 ms/it, loss 0.456079, accuracy 78.871 %,  lr = 0.100
2020-11-28 23:18:28,444   Finished training it 154624/613937 of epoch 0, -1.00 ms/it, loss 0.456870, accuracy 78.802 %,  lr = 0.100
2020-11-28 23:18:38,770   Finished training it 155648/613937 of epoch 0, -1.00 ms/it, loss 0.453172, accuracy 79.047 %,  lr = 0.100
2020-11-28 23:18:49,064   Finished training it 156672/613937 of epoch 0, -1.00 ms/it, loss 0.454249, accuracy 78.853 %,  lr = 0.100
2020-11-28 23:18:59,328   Finished training it 157696/613937 of epoch 0, -1.00 ms/it, loss 0.454156, accuracy 78.882 %,  lr = 0.100
