
2020-11-22 02:59:33,246   ******************************************************
2020-11-22 02:59:33,247                     dlrm_s_pytorch.py                   
2020-11-22 02:59:33,247   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-1024-512-528-16', arch_mlp_top='1024-512-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='Horizon50p', enable_profiling=False, gpu_id='1', grow_embedding=False, growth_step=2, growth_stop_horizon=0.5, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-22 02:59:33,275   dataset kaggle #day 7
2020-11-22 02:59:33,275   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-22 03:00:01,212   Sparse fea = 26, Dense fea = 13
2020-11-22 03:00:01,299   Defined train indices...
2020-11-22 03:00:03,027   Randomized indices across days ...
2020-11-22 03:00:33,388   Split data according to indices...
2020-11-22 03:00:33,390   dataset kaggle #day 7
2020-11-22 03:00:33,390   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-22 03:01:01,437   Sparse fea = 26, Dense fea = 13
2020-11-22 03:01:01,523   Defined test indices...
2020-11-22 03:01:03,252   Randomized indices across days ...
2020-11-22 03:01:05,563   Split data according to indices...
2020-11-22 03:01:19,999   save_model to ./saved_model/model_FCparam2e+03K.pickle

2020-11-22 03:01:19,999   FC param size = 1720.61K, param size = 541.92M,  FLOP = 3441218.00K
2020-11-22 03:01:19,999   m_spa=16, ln_bot=[  13 1024  512  528   16], ln_top=[ 367 1024  512    1] 

2020-11-22 03:01:20,000   time/loss/accuracy (if enabled):
2020-11-22 03:01:20,000   Stage 0, This growth start from input index 0
2020-11-22 03:01:29,741   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.524535, accuracy 75.127 %,  lr = 0.100
2020-11-22 03:13:55,606   Finished training it 80000/613937 of epoch 0, -1.00 ms/it, loss 0.454495, accuracy 78.687 %,  lr = 0.100
2020-11-22 03:13:55,607   Testing.....
2020-11-22 03:15:28,892   Testing at - 80000/613937 of epoch 0, loss 0.463829, accuracy 78.314 %, best 78.314 %
2020-11-22 03:15:36,170   Finished training it 80896/613937 of epoch 0, -1.00 ms/it, loss 0.457516, accuracy 78.763 %,  lr = 0.100
2020-11-22 03:15:44,484   Finished training it 81920/613937 of epoch 0, -1.00 ms/it, loss 0.459302, accuracy 78.575 %,  lr = 0.100
2020-11-22 03:15:52,641   Finished training it 82944/613937 of epoch 0, -1.00 ms/it, loss 0.458878, accuracy 78.764 %,  lr = 0.100
2020-11-22 03:16:00,556   Finished training it 83968/613937 of epoch 0, -1.00 ms/it, loss 0.456682, accuracy 78.711 %,  lr = 0.100
2020-11-22 03:16:09,930   Finished training it 84992/613937 of epoch 0, -1.00 ms/it, loss 0.457358, accuracy 78.784 %,  lr = 0.100
2020-11-22 03:16:19,166   Finished training it 86016/613937 of epoch 0, -1.00 ms/it, loss 0.457612, accuracy 78.708 %,  lr = 0.100
2020-11-22 03:16:28,848   Finished training it 87040/613937 of epoch 0, -1.00 ms/it, loss 0.459716, accuracy 78.645 %,  lr = 0.100
2020-11-22 03:16:38,562   Finished training it 88064/613937 of epoch 0, -1.00 ms/it, loss 0.457487, accuracy 78.532 %,  lr = 0.100
2020-11-22 03:16:48,247   Finished training it 89088/613937 of epoch 0, -1.00 ms/it, loss 0.457943, accuracy 78.699 %,  lr = 0.100
2020-11-22 03:16:57,947   Finished training it 90112/613937 of epoch 0, -1.00 ms/it, loss 0.460506, accuracy 78.528 %,  lr = 0.100
2020-11-22 03:17:07,681   Finished training it 91136/613937 of epoch 0, -1.00 ms/it, loss 0.455531, accuracy 78.853 %,  lr = 0.100
2020-11-22 03:17:17,480   Finished training it 92160/613937 of epoch 0, -1.00 ms/it, loss 0.459603, accuracy 78.554 %,  lr = 0.100
2020-11-22 03:17:27,228   Finished training it 93184/613937 of epoch 0, -1.00 ms/it, loss 0.459401, accuracy 78.529 %,  lr = 0.100
2020-11-22 03:17:36,936   Finished training it 94208/613937 of epoch 0, -1.00 ms/it, loss 0.460611, accuracy 78.563 %,  lr = 0.100
2020-11-22 03:17:46,651   Finished training it 95232/613937 of epoch 0, -1.00 ms/it, loss 0.458725, accuracy 78.647 %,  lr = 0.100
2020-11-22 03:17:56,387   Finished training it 96256/613937 of epoch 0, -1.00 ms/it, loss 0.458133, accuracy 78.546 %,  lr = 0.100
2020-11-22 03:18:06,096   Finished training it 97280/613937 of epoch 0, -1.00 ms/it, loss 0.453266, accuracy 79.039 %,  lr = 0.100
2020-11-22 03:18:15,784   Finished training it 98304/613937 of epoch 0, -1.00 ms/it, loss 0.455443, accuracy 78.764 %,  lr = 0.100
2020-11-22 03:18:25,549   Finished training it 99328/613937 of epoch 0, -1.00 ms/it, loss 0.456250, accuracy 78.723 %,  lr = 0.100
2020-11-22 03:18:35,244   Finished training it 100352/613937 of epoch 0, -1.00 ms/it, loss 0.456929, accuracy 78.664 %,  lr = 0.100
2020-11-22 03:18:44,952   Finished training it 101376/613937 of epoch 0, -1.00 ms/it, loss 0.459580, accuracy 78.706 %,  lr = 0.100
2020-11-22 03:18:54,681   Finished training it 102400/613937 of epoch 0, -1.00 ms/it, loss 0.457096, accuracy 78.728 %,  lr = 0.100
2020-11-22 03:19:04,401   Finished training it 103424/613937 of epoch 0, -1.00 ms/it, loss 0.460327, accuracy 78.566 %,  lr = 0.100
2020-11-22 03:19:14,122   Finished training it 104448/613937 of epoch 0, -1.00 ms/it, loss 0.457572, accuracy 78.714 %,  lr = 0.100
2020-11-22 03:19:23,813   Finished training it 105472/613937 of epoch 0, -1.00 ms/it, loss 0.456686, accuracy 78.932 %,  lr = 0.100
2020-11-22 03:19:33,533   Finished training it 106496/613937 of epoch 0, -1.00 ms/it, loss 0.458228, accuracy 78.804 %,  lr = 0.100
2020-11-22 03:19:43,249   Finished training it 107520/613937 of epoch 0, -1.00 ms/it, loss 0.456128, accuracy 78.723 %,  lr = 0.100
2020-11-22 03:19:52,974   Finished training it 108544/613937 of epoch 0, -1.00 ms/it, loss 0.458081, accuracy 78.587 %,  lr = 0.100
2020-11-22 03:20:02,661   Finished training it 109568/613937 of epoch 0, -1.00 ms/it, loss 0.452258, accuracy 79.083 %,  lr = 0.100
2020-11-22 03:20:12,385   Finished training it 110592/613937 of epoch 0, -1.00 ms/it, loss 0.461358, accuracy 78.322 %,  lr = 0.100
2020-11-22 03:20:22,116   Finished training it 111616/613937 of epoch 0, -1.00 ms/it, loss 0.456665, accuracy 78.835 %,  lr = 0.100
2020-11-22 03:20:31,856   Finished training it 112640/613937 of epoch 0, -1.00 ms/it, loss 0.455889, accuracy 78.659 %,  lr = 0.100
2020-11-22 03:20:41,569   Finished training it 113664/613937 of epoch 0, -1.00 ms/it, loss 0.455186, accuracy 78.700 %,  lr = 0.100
2020-11-22 03:20:51,316   Finished training it 114688/613937 of epoch 0, -1.00 ms/it, loss 0.453025, accuracy 78.951 %,  lr = 0.100
2020-11-22 03:21:01,027   Finished training it 115712/613937 of epoch 0, -1.00 ms/it, loss 0.451841, accuracy 79.051 %,  lr = 0.100
2020-11-22 03:21:10,742   Finished training it 116736/613937 of epoch 0, -1.00 ms/it, loss 0.456642, accuracy 78.891 %,  lr = 0.100
2020-11-22 03:21:20,452   Finished training it 117760/613937 of epoch 0, -1.00 ms/it, loss 0.457971, accuracy 78.709 %,  lr = 0.100
2020-11-22 03:21:30,163   Finished training it 118784/613937 of epoch 0, -1.00 ms/it, loss 0.453952, accuracy 78.886 %,  lr = 0.100
2020-11-22 03:21:39,876   Finished training it 119808/613937 of epoch 0, -1.00 ms/it, loss 0.455915, accuracy 78.712 %,  lr = 0.100
2020-11-22 03:21:49,537   Finished training it 120832/613937 of epoch 0, -1.00 ms/it, loss 0.456590, accuracy 78.914 %,  lr = 0.100
2020-11-22 03:21:59,276   Finished training it 121856/613937 of epoch 0, -1.00 ms/it, loss 0.458586, accuracy 78.568 %,  lr = 0.100
2020-11-22 03:22:09,036   Finished training it 122880/613937 of epoch 0, -1.00 ms/it, loss 0.457868, accuracy 78.720 %,  lr = 0.100
2020-11-22 03:22:18,765   Finished training it 123904/613937 of epoch 0, -1.00 ms/it, loss 0.455564, accuracy 78.899 %,  lr = 0.100
2020-11-22 03:22:28,447   Finished training it 124928/613937 of epoch 0, -1.00 ms/it, loss 0.456016, accuracy 78.786 %,  lr = 0.100
2020-11-22 03:22:38,179   Finished training it 125952/613937 of epoch 0, -1.00 ms/it, loss 0.455612, accuracy 78.622 %,  lr = 0.100
2020-11-22 03:22:47,945   Finished training it 126976/613937 of epoch 0, -1.00 ms/it, loss 0.454872, accuracy 78.746 %,  lr = 0.100
2020-11-22 03:22:57,719   Finished training it 128000/613937 of epoch 0, -1.00 ms/it, loss 0.457000, accuracy 78.845 %,  lr = 0.100
2020-11-22 03:23:07,444   Finished training it 129024/613937 of epoch 0, -1.00 ms/it, loss 0.457292, accuracy 78.545 %,  lr = 0.100
2020-11-22 03:23:17,175   Finished training it 130048/613937 of epoch 0, -1.00 ms/it, loss 0.458245, accuracy 78.566 %,  lr = 0.100
2020-11-22 03:23:26,962   Finished training it 131072/613937 of epoch 0, -1.00 ms/it, loss 0.458946, accuracy 78.664 %,  lr = 0.100
2020-11-22 03:23:36,728   Finished training it 132096/613937 of epoch 0, -1.00 ms/it, loss 0.454715, accuracy 78.915 %,  lr = 0.100
2020-11-22 03:23:46,411   Finished training it 133120/613937 of epoch 0, -1.00 ms/it, loss 0.456765, accuracy 78.871 %,  lr = 0.100
2020-11-22 03:23:56,156   Finished training it 134144/613937 of epoch 0, -1.00 ms/it, loss 0.458113, accuracy 78.746 %,  lr = 0.100
2020-11-22 03:24:05,893   Finished training it 135168/613937 of epoch 0, -1.00 ms/it, loss 0.450010, accuracy 79.047 %,  lr = 0.100
2020-11-22 03:24:15,629   Finished training it 136192/613937 of epoch 0, -1.00 ms/it, loss 0.453463, accuracy 78.986 %,  lr = 0.100
2020-11-22 03:24:25,377   Finished training it 137216/613937 of epoch 0, -1.00 ms/it, loss 0.457012, accuracy 78.793 %,  lr = 0.100
2020-11-22 03:24:35,158   Finished training it 138240/613937 of epoch 0, -1.00 ms/it, loss 0.452633, accuracy 78.937 %,  lr = 0.100
2020-11-22 03:24:44,901   Finished training it 139264/613937 of epoch 0, -1.00 ms/it, loss 0.457379, accuracy 78.633 %,  lr = 0.100
2020-11-22 03:24:54,632   Finished training it 140288/613937 of epoch 0, -1.00 ms/it, loss 0.454099, accuracy 78.979 %,  lr = 0.100
2020-11-22 03:25:04,360   Finished training it 141312/613937 of epoch 0, -1.00 ms/it, loss 0.455084, accuracy 78.893 %,  lr = 0.100
2020-11-22 03:25:14,106   Finished training it 142336/613937 of epoch 0, -1.00 ms/it, loss 0.455702, accuracy 78.896 %,  lr = 0.100
2020-11-22 03:25:23,892   Finished training it 143360/613937 of epoch 0, -1.00 ms/it, loss 0.457606, accuracy 78.633 %,  lr = 0.100
2020-11-22 03:25:33,611   Finished training it 144384/613937 of epoch 0, -1.00 ms/it, loss 0.452422, accuracy 78.958 %,  lr = 0.100
2020-11-22 03:25:43,342   Finished training it 145408/613937 of epoch 0, -1.00 ms/it, loss 0.452890, accuracy 78.810 %,  lr = 0.100
2020-11-22 03:25:53,069   Finished training it 146432/613937 of epoch 0, -1.00 ms/it, loss 0.454466, accuracy 78.900 %,  lr = 0.100
2020-11-22 03:26:02,809   Finished training it 147456/613937 of epoch 0, -1.00 ms/it, loss 0.455258, accuracy 78.900 %,  lr = 0.100
2020-11-22 03:26:12,533   Finished training it 148480/613937 of epoch 0, -1.00 ms/it, loss 0.454851, accuracy 78.970 %,  lr = 0.100
2020-11-22 03:26:22,296   Finished training it 149504/613937 of epoch 0, -1.00 ms/it, loss 0.453736, accuracy 78.767 %,  lr = 0.100
2020-11-22 03:26:32,086   Finished training it 150528/613937 of epoch 0, -1.00 ms/it, loss 0.454629, accuracy 78.851 %,  lr = 0.100
2020-11-22 03:26:41,830   Finished training it 151552/613937 of epoch 0, -1.00 ms/it, loss 0.453623, accuracy 78.828 %,  lr = 0.100
2020-11-22 03:26:51,561   Finished training it 152576/613937 of epoch 0, -1.00 ms/it, loss 0.452849, accuracy 79.022 %,  lr = 0.100
2020-11-22 03:27:00,190   ------------------Growth starts---------------------
2020-11-22 03:27:04,190   save_model to ./saved_model/model_after_growth0.pickle

2020-11-22 03:27:04,190   Growth ID 0, Growing size from 1X to 2X.....

2020-11-22 03:27:16,442   save_model to ./saved_model/model_FCparam6e+03K.pickle

2020-11-22 03:27:16,442   FC param size = 6079.03K, param size = 546.28M,  FLOP = 12158050.00K
