2020-11-29 17:25:04,174   ******************************************************
2020-11-29 17:25:04,174                     dlrm_s_pytorch.py                   
2020-11-29 17:25:04,174   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-512-256-64-16', arch_mlp_top='512-256-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='', enable_profiling=False, gpu_id='0', grow_embedding=False, growth_step=2, growth_stop_horizon=1.0, inference_only=False, initialization='random', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=0.5, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-29 17:25:04,200   dataset kaggle #day 7
2020-11-29 17:25:04,200   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-29 17:25:32,164   Sparse fea = 26, Dense fea = 13
2020-11-29 17:25:32,252   Defined train indices...
2020-11-29 17:25:33,982   Randomized indices across days ...
2020-11-29 17:26:04,604   Split data according to indices...
2020-11-29 17:26:04,606   dataset kaggle #day 7
2020-11-29 17:26:04,606   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-29 17:26:32,759   Sparse fea = 26, Dense fea = 13
2020-11-29 17:26:32,846   Defined test indices...
2020-11-29 17:26:34,578   Randomized indices across days ...
2020-11-29 17:26:36,888   Split data according to indices...
2020-11-29 17:26:46,934   FC param size = 168.37K, param size = 540.37M,  FLOP = 336.74K
2020-11-29 17:26:46,934   m_spa=16, ln_bot=[ 13 256 128  32  16], ln_top=[367 256 128   1] 

2020-11-29 17:26:46,934   time/loss/accuracy (if enabled):
2020-11-29 17:26:46,934   Stage 0, This growth start from input index 0
2020-11-29 17:26:59,050   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.527288, accuracy 75.102 %,  lr = 0.100
2020-11-29 17:30:19,536   Finished training it 21504/613937 of epoch 0, -1.00 ms/it, loss 0.468278, accuracy 78.188 %,  lr = 0.100
2020-11-29 17:30:29,710   Finished training it 22528/613937 of epoch 0, -1.00 ms/it, loss 0.470089, accuracy 77.998 %,  lr = 0.100
2020-11-29 17:30:39,884   Finished training it 23552/613937 of epoch 0, -1.00 ms/it, loss 0.462764, accuracy 78.548 %,  lr = 0.100
2020-11-29 17:30:50,077   Finished training it 24576/613937 of epoch 0, -1.00 ms/it, loss 0.466768, accuracy 78.348 %,  lr = 0.100
2020-11-29 17:31:00,222   Finished training it 25600/613937 of epoch 0, -1.00 ms/it, loss 0.471875, accuracy 77.982 %,  lr = 0.100
2020-11-29 17:31:10,382   Finished training it 26624/613937 of epoch 0, -1.00 ms/it, loss 0.469242, accuracy 78.030 %,  lr = 0.100
2020-11-29 17:31:20,558   Finished training it 27648/613937 of epoch 0, -1.00 ms/it, loss 0.466714, accuracy 78.285 %,  lr = 0.100
2020-11-29 17:31:30,739   Finished training it 28672/613937 of epoch 0, -1.00 ms/it, loss 0.467782, accuracy 78.171 %,  lr = 0.100
2020-11-29 17:31:40,908   Finished training it 29696/613937 of epoch 0, -1.00 ms/it, loss 0.467609, accuracy 77.991 %,  lr = 0.100
2020-11-29 17:31:51,046   Finished training it 30720/613937 of epoch 0, -1.00 ms/it, loss 0.463495, accuracy 78.563 %,  lr = 0.100
2020-11-29 17:32:01,236   Finished training it 31744/613937 of epoch 0, -1.00 ms/it, loss 0.465123, accuracy 78.317 %,  lr = 0.100
2020-11-29 17:32:11,464   Finished training it 32768/613937 of epoch 0, -1.00 ms/it, loss 0.466113, accuracy 78.305 %,  lr = 0.100
2020-11-29 17:32:21,642   Finished training it 33792/613937 of epoch 0, -1.00 ms/it, loss 0.463182, accuracy 78.307 %,  lr = 0.100
2020-11-29 17:32:31,828   Finished training it 34816/613937 of epoch 0, -1.00 ms/it, loss 0.464909, accuracy 78.178 %,  lr = 0.100
2020-11-29 17:32:42,021   Finished training it 35840/613937 of epoch 0, -1.00 ms/it, loss 0.463765, accuracy 78.487 %,  lr = 0.100
2020-11-29 17:32:52,186   Finished training it 36864/613937 of epoch 0, -1.00 ms/it, loss 0.468484, accuracy 78.081 %,  lr = 0.100
2020-11-29 17:33:02,348   Finished training it 37888/613937 of epoch 0, -1.00 ms/it, loss 0.463217, accuracy 78.519 %,  lr = 0.100
2020-11-29 17:33:12,532   Finished training it 38912/613937 of epoch 0, -1.00 ms/it, loss 0.465849, accuracy 78.357 %,  lr = 0.100
2020-11-29 17:33:22,728   Finished training it 39936/613937 of epoch 0, -1.00 ms/it, loss 0.464771, accuracy 78.323 %,  lr = 0.100
2020-11-29 17:33:32,898   Finished training it 40960/613937 of epoch 0, -1.00 ms/it, loss 0.464381, accuracy 78.218 %,  lr = 0.100
2020-11-29 17:33:43,079   Finished training it 41984/613937 of epoch 0, -1.00 ms/it, loss 0.463423, accuracy 78.406 %,  lr = 0.100
2020-11-29 17:33:52,829   Finished training it 43008/613937 of epoch 0, -1.00 ms/it, loss 0.466238, accuracy 78.195 %,  lr = 0.100
2020-11-29 17:34:03,052   Finished training it 44032/613937 of epoch 0, -1.00 ms/it, loss 0.463431, accuracy 78.314 %,  lr = 0.100
2020-11-29 17:34:13,189   Finished training it 45056/613937 of epoch 0, -1.00 ms/it, loss 0.463649, accuracy 78.290 %,  lr = 0.100
2020-11-29 17:34:23,396   Finished training it 46080/613937 of epoch 0, -1.00 ms/it, loss 0.464190, accuracy 78.427 %,  lr = 0.100
2020-11-29 17:34:33,592   Finished training it 47104/613937 of epoch 0, -1.00 ms/it, loss 0.468248, accuracy 78.207 %,  lr = 0.100
2020-11-29 17:34:43,770   Finished training it 48128/613937 of epoch 0, -1.00 ms/it, loss 0.463647, accuracy 78.445 %,  lr = 0.100
2020-11-29 17:34:53,989   Finished training it 49152/613937 of epoch 0, -1.00 ms/it, loss 0.459194, accuracy 78.606 %,  lr = 0.100
2020-11-29 17:35:04,174   Finished training it 50176/613937 of epoch 0, -1.00 ms/it, loss 0.460517, accuracy 78.606 %,  lr = 0.100
2020-11-29 17:35:14,395   Finished training it 51200/613937 of epoch 0, -1.00 ms/it, loss 0.460522, accuracy 78.592 %,  lr = 0.100
2020-11-29 17:35:24,602   Finished training it 52224/613937 of epoch 0, -1.00 ms/it, loss 0.462280, accuracy 78.416 %,  lr = 0.100
2020-11-29 17:35:34,801   Finished training it 53248/613937 of epoch 0, -1.00 ms/it, loss 0.459807, accuracy 78.711 %,  lr = 0.100
2020-11-29 17:35:45,001   Finished training it 54272/613937 of epoch 0, -1.00 ms/it, loss 0.457894, accuracy 78.665 %,  lr = 0.100
2020-11-29 17:35:55,161   Finished training it 55296/613937 of epoch 0, -1.00 ms/it, loss 0.460103, accuracy 78.688 %,  lr = 0.100
2020-11-29 17:36:05,308   Finished training it 56320/613937 of epoch 0, -1.00 ms/it, loss 0.463775, accuracy 78.314 %,  lr = 0.100
2020-11-29 17:36:15,488   Finished training it 57344/613937 of epoch 0, -1.00 ms/it, loss 0.459316, accuracy 78.572 %,  lr = 0.100
2020-11-29 17:36:25,696   Finished training it 58368/613937 of epoch 0, -1.00 ms/it, loss 0.460550, accuracy 78.464 %,  lr = 0.100
2020-11-29 17:36:35,849   Finished training it 59392/613937 of epoch 0, -1.00 ms/it, loss 0.465751, accuracy 78.088 %,  lr = 0.100
2020-11-29 17:36:46,050   Finished training it 60416/613937 of epoch 0, -1.00 ms/it, loss 0.459959, accuracy 78.746 %,  lr = 0.100
2020-11-29 17:36:56,248   Finished training it 61440/613937 of epoch 0, -1.00 ms/it, loss 0.462229, accuracy 78.351 %,  lr = 0.100
2020-11-29 17:37:06,458   Finished training it 62464/613937 of epoch 0, -1.00 ms/it, loss 0.461247, accuracy 78.506 %,  lr = 0.100
2020-11-29 17:37:16,611   Finished training it 63488/613937 of epoch 0, -1.00 ms/it, loss 0.464113, accuracy 78.337 %,  lr = 0.100
2020-11-29 17:37:26,762   Finished training it 64512/613937 of epoch 0, -1.00 ms/it, loss 0.459173, accuracy 78.624 %,  lr = 0.100
2020-11-29 17:37:36,910   Finished training it 65536/613937 of epoch 0, -1.00 ms/it, loss 0.463605, accuracy 78.244 %,  lr = 0.100
2020-11-29 17:37:47,095   Finished training it 66560/613937 of epoch 0, -1.00 ms/it, loss 0.459218, accuracy 78.651 %,  lr = 0.100
2020-11-29 17:37:57,278   Finished training it 67584/613937 of epoch 0, -1.00 ms/it, loss 0.460101, accuracy 78.459 %,  lr = 0.100
2020-11-29 17:38:07,438   Finished training it 68608/613937 of epoch 0, -1.00 ms/it, loss 0.457131, accuracy 78.708 %,  lr = 0.100
2020-11-29 17:38:17,667   Finished training it 69632/613937 of epoch 0, -1.00 ms/it, loss 0.458466, accuracy 78.563 %,  lr = 0.100
2020-11-29 17:38:27,811   Finished training it 70656/613937 of epoch 0, -1.00 ms/it, loss 0.462971, accuracy 78.522 %,  lr = 0.100
2020-11-29 17:38:37,941   Finished training it 71680/613937 of epoch 0, -1.00 ms/it, loss 0.461986, accuracy 78.403 %,  lr = 0.100
2020-11-29 17:38:48,122   Finished training it 72704/613937 of epoch 0, -1.00 ms/it, loss 0.456467, accuracy 78.825 %,  lr = 0.100
2020-11-29 17:38:58,317   Finished training it 73728/613937 of epoch 0, -1.00 ms/it, loss 0.461470, accuracy 78.526 %,  lr = 0.100
2020-11-29 17:39:08,475   Finished training it 74752/613937 of epoch 0, -1.00 ms/it, loss 0.458586, accuracy 78.647 %,  lr = 0.100
2020-11-29 17:39:18,670   Finished training it 75776/613937 of epoch 0, -1.00 ms/it, loss 0.457599, accuracy 78.694 %,  lr = 0.100
2020-11-29 17:39:28,829   Finished training it 76800/613937 of epoch 0, -1.00 ms/it, loss 0.461727, accuracy 78.418 %,  lr = 0.100
2020-11-29 17:39:39,018   Finished training it 77824/613937 of epoch 0, -1.00 ms/it, loss 0.460282, accuracy 78.448 %,  lr = 0.100
2020-11-29 17:39:49,139   Finished training it 78848/613937 of epoch 0, -1.00 ms/it, loss 0.460178, accuracy 78.630 %,  lr = 0.100
2020-11-29 17:39:59,312   Finished training it 79872/613937 of epoch 0, -1.00 ms/it, loss 0.458685, accuracy 78.676 %,  lr = 0.100
2020-11-29 17:40:00,592   Finished training it 80000/613937 of epoch 0, -1.00 ms/it, loss 0.455500, accuracy 78.699 %,  lr = 0.100
2020-11-29 17:40:00,592   Testing.....
2020-11-29 17:41:35,295   Testing at - 80000/613937 of epoch 0, loss 0.464480, accuracy 78.278 %, best 78.278 %
2020-11-29 17:41:42,121   Finished training it 80896/613937 of epoch 0, -1.00 ms/it, loss 0.458034, accuracy 78.779 %,  lr = 0.100
2020-11-29 17:41:53,262   Finished training it 81920/613937 of epoch 0, -1.00 ms/it, loss 0.459885, accuracy 78.505 %,  lr = 0.100
2020-11-29 17:42:03,477   Finished training it 82944/613937 of epoch 0, -1.00 ms/it, loss 0.459688, accuracy 78.749 %,  lr = 0.100
2020-11-29 17:42:13,691   Finished training it 83968/613937 of epoch 0, -1.00 ms/it, loss 0.457228, accuracy 78.658 %,  lr = 0.100
2020-11-29 17:42:23,933   Finished training it 84992/613937 of epoch 0, -1.00 ms/it, loss 0.457577, accuracy 78.691 %,  lr = 0.100
2020-11-29 17:42:34,132   Finished training it 86016/613937 of epoch 0, -1.00 ms/it, loss 0.458223, accuracy 78.641 %,  lr = 0.100
2020-11-29 17:42:44,339   Finished training it 87040/613937 of epoch 0, -1.00 ms/it, loss 0.460517, accuracy 78.540 %,  lr = 0.100
2020-11-29 17:42:54,564   Finished training it 88064/613937 of epoch 0, -1.00 ms/it, loss 0.457960, accuracy 78.627 %,  lr = 0.100
2020-11-29 17:43:04,816   Finished training it 89088/613937 of epoch 0, -1.00 ms/it, loss 0.458418, accuracy 78.613 %,  lr = 0.100
2020-11-29 17:43:15,037   Finished training it 90112/613937 of epoch 0, -1.00 ms/it, loss 0.461115, accuracy 78.488 %,  lr = 0.100
2020-11-29 17:43:25,323   Finished training it 91136/613937 of epoch 0, -1.00 ms/it, loss 0.456185, accuracy 78.879 %,  lr = 0.100
2020-11-29 17:43:35,514   Finished training it 92160/613937 of epoch 0, -1.00 ms/it, loss 0.460331, accuracy 78.531 %,  lr = 0.100
2020-11-29 17:43:45,770   Finished training it 93184/613937 of epoch 0, -1.00 ms/it, loss 0.459880, accuracy 78.471 %,  lr = 0.100
2020-11-29 17:43:56,012   Finished training it 94208/613937 of epoch 0, -1.00 ms/it, loss 0.461185, accuracy 78.535 %,  lr = 0.100
2020-11-29 17:44:06,248   Finished training it 95232/613937 of epoch 0, -1.00 ms/it, loss 0.459529, accuracy 78.470 %,  lr = 0.100
2020-11-29 17:44:16,467   Finished training it 96256/613937 of epoch 0, -1.00 ms/it, loss 0.458673, accuracy 78.571 %,  lr = 0.100
2020-11-29 17:44:26,712   Finished training it 97280/613937 of epoch 0, -1.00 ms/it, loss 0.454109, accuracy 78.964 %,  lr = 0.100
2020-11-29 17:44:36,975   Finished training it 98304/613937 of epoch 0, -1.00 ms/it, loss 0.456517, accuracy 78.722 %,  lr = 0.100
2020-11-29 17:44:47,192   Finished training it 99328/613937 of epoch 0, -1.00 ms/it, loss 0.456917, accuracy 78.745 %,  lr = 0.100
2020-11-29 17:44:57,450   Finished training it 100352/613937 of epoch 0, -1.00 ms/it, loss 0.457783, accuracy 78.621 %,  lr = 0.100
2020-11-29 17:45:07,671   Finished training it 101376/613937 of epoch 0, -1.00 ms/it, loss 0.459898, accuracy 78.648 %,  lr = 0.100
2020-11-29 17:45:17,877   Finished training it 102400/613937 of epoch 0, -1.00 ms/it, loss 0.457643, accuracy 78.662 %,  lr = 0.100
2020-11-29 17:45:28,104   Finished training it 103424/613937 of epoch 0, -1.00 ms/it, loss 0.460782, accuracy 78.537 %,  lr = 0.100
2020-11-29 17:45:38,372   Finished training it 104448/613937 of epoch 0, -1.00 ms/it, loss 0.458210, accuracy 78.633 %,  lr = 0.100
2020-11-29 17:45:48,660   Finished training it 105472/613937 of epoch 0, -1.00 ms/it, loss 0.457365, accuracy 78.868 %,  lr = 0.100
2020-11-29 17:45:58,865   Finished training it 106496/613937 of epoch 0, -1.00 ms/it, loss 0.459095, accuracy 78.743 %,  lr = 0.100
2020-11-29 17:46:09,087   Finished training it 107520/613937 of epoch 0, -1.00 ms/it, loss 0.457220, accuracy 78.697 %,  lr = 0.100
2020-11-29 17:46:19,356   Finished training it 108544/613937 of epoch 0, -1.00 ms/it, loss 0.459275, accuracy 78.497 %,  lr = 0.100
2020-11-29 17:46:29,571   Finished training it 109568/613937 of epoch 0, -1.00 ms/it, loss 0.453095, accuracy 79.012 %,  lr = 0.100
2020-11-29 17:46:39,805   Finished training it 110592/613937 of epoch 0, -1.00 ms/it, loss 0.462066, accuracy 78.255 %,  lr = 0.100
2020-11-29 17:46:49,993   Finished training it 111616/613937 of epoch 0, -1.00 ms/it, loss 0.456998, accuracy 78.879 %,  lr = 0.100
2020-11-29 17:47:00,218   Finished training it 112640/613937 of epoch 0, -1.00 ms/it, loss 0.456904, accuracy 78.590 %,  lr = 0.100
2020-11-29 17:47:10,444   Finished training it 113664/613937 of epoch 0, -1.00 ms/it, loss 0.455819, accuracy 78.644 %,  lr = 0.100
2020-11-29 17:47:20,668   Finished training it 114688/613937 of epoch 0, -1.00 ms/it, loss 0.453914, accuracy 78.835 %,  lr = 0.100
2020-11-29 17:47:30,920   Finished training it 115712/613937 of epoch 0, -1.00 ms/it, loss 0.452944, accuracy 78.941 %,  lr = 0.100
2020-11-29 17:47:41,105   Finished training it 116736/613937 of epoch 0, -1.00 ms/it, loss 0.456951, accuracy 78.851 %,  lr = 0.100
2020-11-29 17:47:51,337   Finished training it 117760/613937 of epoch 0, -1.00 ms/it, loss 0.458779, accuracy 78.630 %,  lr = 0.100
2020-11-29 17:48:01,539   Finished training it 118784/613937 of epoch 0, -1.00 ms/it, loss 0.454905, accuracy 78.763 %,  lr = 0.100
2020-11-29 17:48:11,737   Finished training it 119808/613937 of epoch 0, -1.00 ms/it, loss 0.456670, accuracy 78.650 %,  lr = 0.100
2020-11-29 17:48:21,991   Finished training it 120832/613937 of epoch 0, -1.00 ms/it, loss 0.457023, accuracy 78.821 %,  lr = 0.100
2020-11-29 17:48:32,259   Finished training it 121856/613937 of epoch 0, -1.00 ms/it, loss 0.459482, accuracy 78.564 %,  lr = 0.100
2020-11-29 17:48:42,549   Finished training it 122880/613937 of epoch 0, -1.00 ms/it, loss 0.458607, accuracy 78.603 %,  lr = 0.100
2020-11-29 17:48:52,762   Finished training it 123904/613937 of epoch 0, -1.00 ms/it, loss 0.456394, accuracy 78.725 %,  lr = 0.100
2020-11-29 17:49:02,979   Finished training it 124928/613937 of epoch 0, -1.00 ms/it, loss 0.456962, accuracy 78.670 %,  lr = 0.100
2020-11-29 17:49:13,192   Finished training it 125952/613937 of epoch 0, -1.00 ms/it, loss 0.456339, accuracy 78.563 %,  lr = 0.100
2020-11-29 17:49:23,423   Finished training it 126976/613937 of epoch 0, -1.00 ms/it, loss 0.455753, accuracy 78.745 %,  lr = 0.100
2020-11-29 17:49:33,691   Finished training it 128000/613937 of epoch 0, -1.00 ms/it, loss 0.457712, accuracy 78.690 %,  lr = 0.100
2020-11-29 17:49:43,959   Finished training it 129024/613937 of epoch 0, -1.00 ms/it, loss 0.458260, accuracy 78.459 %,  lr = 0.100
2020-11-29 17:49:54,154   Finished training it 130048/613937 of epoch 0, -1.00 ms/it, loss 0.458702, accuracy 78.542 %,  lr = 0.100
2020-11-29 17:50:04,346   Finished training it 131072/613937 of epoch 0, -1.00 ms/it, loss 0.459754, accuracy 78.598 %,  lr = 0.100
2020-11-29 17:50:14,571   Finished training it 132096/613937 of epoch 0, -1.00 ms/it, loss 0.455281, accuracy 78.871 %,  lr = 0.100
2020-11-29 17:50:24,811   Finished training it 133120/613937 of epoch 0, -1.00 ms/it, loss 0.457678, accuracy 78.813 %,  lr = 0.100
2020-11-29 17:50:35,053   Finished training it 134144/613937 of epoch 0, -1.00 ms/it, loss 0.458795, accuracy 78.607 %,  lr = 0.100
2020-11-29 17:50:45,319   Finished training it 135168/613937 of epoch 0, -1.00 ms/it, loss 0.450874, accuracy 79.004 %,  lr = 0.100
2020-11-29 17:50:55,581   Finished training it 136192/613937 of epoch 0, -1.00 ms/it, loss 0.454180, accuracy 78.870 %,  lr = 0.100
2020-11-29 17:51:05,802   Finished training it 137216/613937 of epoch 0, -1.00 ms/it, loss 0.457955, accuracy 78.729 %,  lr = 0.100
2020-11-29 17:51:16,110   Finished training it 138240/613937 of epoch 0, -1.00 ms/it, loss 0.453752, accuracy 78.926 %,  lr = 0.100
2020-11-29 17:51:26,295   Finished training it 139264/613937 of epoch 0, -1.00 ms/it, loss 0.458564, accuracy 78.532 %,  lr = 0.100
2020-11-29 17:51:36,595   Finished training it 140288/613937 of epoch 0, -1.00 ms/it, loss 0.454916, accuracy 78.889 %,  lr = 0.100
2020-11-29 17:51:46,816   Finished training it 141312/613937 of epoch 0, -1.00 ms/it, loss 0.455680, accuracy 78.819 %,  lr = 0.100
2020-11-29 17:51:57,048   Finished training it 142336/613937 of epoch 0, -1.00 ms/it, loss 0.456505, accuracy 78.766 %,  lr = 0.100
2020-11-29 17:52:07,296   Finished training it 143360/613937 of epoch 0, -1.00 ms/it, loss 0.458491, accuracy 78.581 %,  lr = 0.100
2020-11-29 17:52:17,521   Finished training it 144384/613937 of epoch 0, -1.00 ms/it, loss 0.453649, accuracy 78.883 %,  lr = 0.100
2020-11-29 17:52:27,797   Finished training it 145408/613937 of epoch 0, -1.00 ms/it, loss 0.454103, accuracy 78.690 %,  lr = 0.100
2020-11-29 17:52:38,067   Finished training it 146432/613937 of epoch 0, -1.00 ms/it, loss 0.455132, accuracy 78.825 %,  lr = 0.100
2020-11-29 17:52:48,314   Finished training it 147456/613937 of epoch 0, -1.00 ms/it, loss 0.455834, accuracy 78.911 %,  lr = 0.100
2020-11-29 17:52:58,557   Finished training it 148480/613937 of epoch 0, -1.00 ms/it, loss 0.455930, accuracy 78.860 %,  lr = 0.100
2020-11-29 17:53:08,782   Finished training it 149504/613937 of epoch 0, -1.00 ms/it, loss 0.454650, accuracy 78.755 %,  lr = 0.100
2020-11-29 17:53:19,009   Finished training it 150528/613937 of epoch 0, -1.00 ms/it, loss 0.455399, accuracy 78.822 %,  lr = 0.100
2020-11-29 17:53:29,301   Finished training it 151552/613937 of epoch 0, -1.00 ms/it, loss 0.454057, accuracy 78.792 %,  lr = 0.100
2020-11-29 17:53:39,503   Finished training it 152576/613937 of epoch 0, -1.00 ms/it, loss 0.453806, accuracy 78.954 %,  lr = 0.100
2020-11-29 17:53:49,822   Finished training it 153600/613937 of epoch 0, -1.00 ms/it, loss 0.456879, accuracy 78.796 %,  lr = 0.100
2020-11-29 17:53:57,972   Finished training it 154624/613937 of epoch 0, -1.00 ms/it, loss 0.456930, accuracy 78.830 %,  lr = 0.100
2020-11-29 17:54:07,968   Finished training it 155648/613937 of epoch 0, -1.00 ms/it, loss 0.453517, accuracy 78.983 %,  lr = 0.100
2020-11-29 17:54:18,200   Finished training it 156672/613937 of epoch 0, -1.00 ms/it, loss 0.454597, accuracy 78.795 %,  lr = 0.100
