2020-11-27 23:44:13,456   ******************************************************
2020-11-27 23:44:13,457                     dlrm_s_pytorch.py                   
2020-11-27 23:44:13,457   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-4096-2048-2112-16', arch_mlp_top='4096-2048-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='', enable_profiling=False, gpu_id='0', grow_embedding=False, growth_step=0, growth_stop_horizon=1.0, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-27 23:44:13,483   dataset kaggle #day 7
2020-11-27 23:44:13,484   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-27 23:44:24,395   ******************************************************
2020-11-27 23:44:24,395                     dlrm_s_pytorch.py                   
2020-11-27 23:44:24,395   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-4096-2048-2112-16', arch_mlp_top='4096-2048-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, debuglog='', enable_profiling=False, gpu_id='0', grow_embedding=False, growth_step=0, growth_stop_horizon=1.0, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-27 23:44:24,420   dataset kaggle #day 7
2020-11-27 23:44:24,420   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-27 23:44:52,331   Sparse fea = 26, Dense fea = 13
2020-11-27 23:44:52,418   Defined train indices...
2020-11-27 23:44:54,756   Randomized indices across days ...
2020-11-27 23:45:25,904   Split data according to indices...
2020-11-27 23:45:25,906   dataset kaggle #day 7
2020-11-27 23:45:25,906   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-27 23:45:54,025   Sparse fea = 26, Dense fea = 13
2020-11-27 23:45:54,112   Defined test indices...
2020-11-27 23:45:56,481   Randomized indices across days ...
2020-11-27 23:45:58,817   Split data according to indices...
2020-11-27 23:46:08,890   FC param size = 22709.33K, param size = 562.91M,  FLOP = 45418.66K
2020-11-27 23:46:08,890   m_spa=16, ln_bot=[  13 4096 2048 2112   16], ln_top=[ 367 4096 2048    1] 

2020-11-27 23:46:08,890   time/loss/accuracy (if enabled):
2020-11-27 23:46:23,631   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.526528, accuracy 75.110 %,  lr = 0.100
2020-11-27 23:53:01,391   Finished training it 33792/613937 of epoch 0, -1.00 ms/it, loss 0.463086, accuracy 78.355 %,  lr = 0.100
2020-11-27 23:53:13,966   Finished training it 34816/613937 of epoch 0, -1.00 ms/it, loss 0.464667, accuracy 78.242 %,  lr = 0.100
2020-11-27 23:53:26,269   Finished training it 35840/613937 of epoch 0, -1.00 ms/it, loss 0.463943, accuracy 78.487 %,  lr = 0.100
2020-11-27 23:53:39,051   Finished training it 36864/613937 of epoch 0, -1.00 ms/it, loss 0.468159, accuracy 78.142 %,  lr = 0.100
2020-11-27 23:53:51,843   Finished training it 37888/613937 of epoch 0, -1.00 ms/it, loss 0.463348, accuracy 78.470 %,  lr = 0.100
2020-11-27 23:54:04,535   Finished training it 38912/613937 of epoch 0, -1.00 ms/it, loss 0.465594, accuracy 78.365 %,  lr = 0.100
2020-11-27 23:54:17,049   Finished training it 39936/613937 of epoch 0, -1.00 ms/it, loss 0.464309, accuracy 78.276 %,  lr = 0.100
2020-11-27 23:54:29,790   Finished training it 40960/613937 of epoch 0, -1.00 ms/it, loss 0.464185, accuracy 78.275 %,  lr = 0.100
2020-11-27 23:54:42,428   Finished training it 41984/613937 of epoch 0, -1.00 ms/it, loss 0.463320, accuracy 78.424 %,  lr = 0.100
2020-11-27 23:54:54,660   Finished training it 43008/613937 of epoch 0, -1.00 ms/it, loss 0.466377, accuracy 78.149 %,  lr = 0.100
2020-11-27 23:55:07,488   Finished training it 44032/613937 of epoch 0, -1.00 ms/it, loss 0.463177, accuracy 78.394 %,  lr = 0.100
2020-11-27 23:55:20,465   Finished training it 45056/613937 of epoch 0, -1.00 ms/it, loss 0.463455, accuracy 78.271 %,  lr = 0.100
2020-11-27 23:55:32,347   Finished training it 46080/613937 of epoch 0, -1.00 ms/it, loss 0.464077, accuracy 78.418 %,  lr = 0.100
2020-11-27 23:55:45,336   Finished training it 47104/613937 of epoch 0, -1.00 ms/it, loss 0.468003, accuracy 78.279 %,  lr = 0.100
2020-11-27 23:55:57,274   Finished training it 48128/613937 of epoch 0, -1.00 ms/it, loss 0.463554, accuracy 78.337 %,  lr = 0.100
2020-11-27 23:56:10,073   Finished training it 49152/613937 of epoch 0, -1.00 ms/it, loss 0.459034, accuracy 78.633 %,  lr = 0.100
2020-11-27 23:56:21,645   Finished training it 50176/613937 of epoch 0, -1.00 ms/it, loss 0.460136, accuracy 78.644 %,  lr = 0.100
2020-11-27 23:56:33,586   Finished training it 51200/613937 of epoch 0, -1.00 ms/it, loss 0.460600, accuracy 78.421 %,  lr = 0.100
2020-11-27 23:56:46,227   Finished training it 52224/613937 of epoch 0, -1.00 ms/it, loss 0.462437, accuracy 78.461 %,  lr = 0.100
2020-11-27 23:56:58,111   Finished training it 53248/613937 of epoch 0, -1.00 ms/it, loss 0.459757, accuracy 78.699 %,  lr = 0.100
2020-11-27 23:57:10,151   Finished training it 54272/613937 of epoch 0, -1.00 ms/it, loss 0.457350, accuracy 78.685 %,  lr = 0.100
2020-11-27 23:57:22,618   Finished training it 55296/613937 of epoch 0, -1.00 ms/it, loss 0.459879, accuracy 78.728 %,  lr = 0.100
2020-11-27 23:57:34,614   Finished training it 56320/613937 of epoch 0, -1.00 ms/it, loss 0.463572, accuracy 78.340 %,  lr = 0.100
2020-11-27 23:57:46,944   Finished training it 57344/613937 of epoch 0, -1.00 ms/it, loss 0.459357, accuracy 78.606 %,  lr = 0.100
2020-11-27 23:57:59,937   Finished training it 58368/613937 of epoch 0, -1.00 ms/it, loss 0.460195, accuracy 78.558 %,  lr = 0.100
2020-11-27 23:58:12,729   Finished training it 59392/613937 of epoch 0, -1.00 ms/it, loss 0.465661, accuracy 78.114 %,  lr = 0.100
2020-11-27 23:58:25,467   Finished training it 60416/613937 of epoch 0, -1.00 ms/it, loss 0.459855, accuracy 78.726 %,  lr = 0.100
2020-11-27 23:58:38,552   Finished training it 61440/613937 of epoch 0, -1.00 ms/it, loss 0.461908, accuracy 78.391 %,  lr = 0.100
2020-11-27 23:58:51,282   Finished training it 62464/613937 of epoch 0, -1.00 ms/it, loss 0.460968, accuracy 78.558 %,  lr = 0.100
2020-11-27 23:59:03,127   Finished training it 63488/613937 of epoch 0, -1.00 ms/it, loss 0.463737, accuracy 78.331 %,  lr = 0.100
2020-11-27 23:59:15,495   Finished training it 64512/613937 of epoch 0, -1.00 ms/it, loss 0.459272, accuracy 78.590 %,  lr = 0.100
2020-11-27 23:59:28,338   Finished training it 65536/613937 of epoch 0, -1.00 ms/it, loss 0.463308, accuracy 78.252 %,  lr = 0.100
2020-11-27 23:59:40,649   Finished training it 66560/613937 of epoch 0, -1.00 ms/it, loss 0.459113, accuracy 78.682 %,  lr = 0.100
2020-11-27 23:59:53,694   Finished training it 67584/613937 of epoch 0, -1.00 ms/it, loss 0.459703, accuracy 78.511 %,  lr = 0.100
2020-11-28 00:00:06,168   Finished training it 68608/613937 of epoch 0, -1.00 ms/it, loss 0.457474, accuracy 78.702 %,  lr = 0.100
2020-11-28 00:00:18,630   Finished training it 69632/613937 of epoch 0, -1.00 ms/it, loss 0.458069, accuracy 78.647 %,  lr = 0.100
2020-11-28 00:00:30,761   Finished training it 70656/613937 of epoch 0, -1.00 ms/it, loss 0.462542, accuracy 78.581 %,  lr = 0.100
2020-11-28 00:00:43,798   Finished training it 71680/613937 of epoch 0, -1.00 ms/it, loss 0.461423, accuracy 78.519 %,  lr = 0.100
2020-11-28 00:00:56,711   Finished training it 72704/613937 of epoch 0, -1.00 ms/it, loss 0.456302, accuracy 78.900 %,  lr = 0.100
2020-11-28 00:01:09,522   Finished training it 73728/613937 of epoch 0, -1.00 ms/it, loss 0.461210, accuracy 78.534 %,  lr = 0.100
2020-11-28 00:01:22,343   Finished training it 74752/613937 of epoch 0, -1.00 ms/it, loss 0.458097, accuracy 78.671 %,  lr = 0.100
2020-11-28 00:01:35,295   Finished training it 75776/613937 of epoch 0, -1.00 ms/it, loss 0.457442, accuracy 78.688 %,  lr = 0.100
2020-11-28 00:01:48,066   Finished training it 76800/613937 of epoch 0, -1.00 ms/it, loss 0.461531, accuracy 78.510 %,  lr = 0.100
2020-11-28 00:02:00,878   Finished training it 77824/613937 of epoch 0, -1.00 ms/it, loss 0.459720, accuracy 78.464 %,  lr = 0.100
2020-11-28 00:02:13,847   Finished training it 78848/613937 of epoch 0, -1.00 ms/it, loss 0.460147, accuracy 78.513 %,  lr = 0.100
2020-11-28 00:02:26,755   Finished training it 79872/613937 of epoch 0, -1.00 ms/it, loss 0.458475, accuracy 78.699 %,  lr = 0.100
2020-11-28 00:02:28,346   Finished training it 80000/613937 of epoch 0, -1.00 ms/it, loss 0.455493, accuracy 78.748 %,  lr = 0.100
2020-11-28 00:02:28,346   Testing.....
2020-11-28 00:04:11,675   Testing at - 80000/613937 of epoch 0, loss 0.463871, accuracy 78.317 %, best 78.317 %
2020-11-28 00:04:20,700   Finished training it 80896/613937 of epoch 0, -1.00 ms/it, loss 0.457795, accuracy 78.758 %,  lr = 0.100
2020-11-28 00:04:32,422   Finished training it 81920/613937 of epoch 0, -1.00 ms/it, loss 0.459689, accuracy 78.549 %,  lr = 0.100
2020-11-28 00:04:43,311   Finished training it 82944/613937 of epoch 0, -1.00 ms/it, loss 0.458974, accuracy 78.758 %,  lr = 0.100
2020-11-28 00:04:54,161   Finished training it 83968/613937 of epoch 0, -1.00 ms/it, loss 0.456932, accuracy 78.589 %,  lr = 0.100
2020-11-28 00:05:04,998   Finished training it 84992/613937 of epoch 0, -1.00 ms/it, loss 0.457709, accuracy 78.709 %,  lr = 0.100
2020-11-28 00:05:15,884   Finished training it 86016/613937 of epoch 0, -1.00 ms/it, loss 0.457916, accuracy 78.679 %,  lr = 0.100
2020-11-28 00:05:26,750   Finished training it 87040/613937 of epoch 0, -1.00 ms/it, loss 0.460180, accuracy 78.618 %,  lr = 0.100
2020-11-28 00:05:37,598   Finished training it 88064/613937 of epoch 0, -1.00 ms/it, loss 0.457605, accuracy 78.548 %,  lr = 0.100
2020-11-28 00:05:48,455   Finished training it 89088/613937 of epoch 0, -1.00 ms/it, loss 0.458123, accuracy 78.604 %,  lr = 0.100
2020-11-28 00:05:59,349   Finished training it 90112/613937 of epoch 0, -1.00 ms/it, loss 0.460904, accuracy 78.522 %,  lr = 0.100
2020-11-28 00:06:10,257   Finished training it 91136/613937 of epoch 0, -1.00 ms/it, loss 0.455586, accuracy 78.859 %,  lr = 0.100
2020-11-28 00:06:21,089   Finished training it 92160/613937 of epoch 0, -1.00 ms/it, loss 0.460313, accuracy 78.465 %,  lr = 0.100
2020-11-28 00:06:31,937   Finished training it 93184/613937 of epoch 0, -1.00 ms/it, loss 0.459593, accuracy 78.514 %,  lr = 0.100
2020-11-28 00:06:42,806   Finished training it 94208/613937 of epoch 0, -1.00 ms/it, loss 0.460842, accuracy 78.636 %,  lr = 0.100
2020-11-28 00:06:53,642   Finished training it 95232/613937 of epoch 0, -1.00 ms/it, loss 0.459349, accuracy 78.615 %,  lr = 0.100
2020-11-28 00:07:04,460   Finished training it 96256/613937 of epoch 0, -1.00 ms/it, loss 0.458315, accuracy 78.543 %,  lr = 0.100
2020-11-28 00:07:15,392   Finished training it 97280/613937 of epoch 0, -1.00 ms/it, loss 0.453791, accuracy 78.934 %,  lr = 0.100
2020-11-28 00:07:26,229   Finished training it 98304/613937 of epoch 0, -1.00 ms/it, loss 0.456033, accuracy 78.683 %,  lr = 0.100
2020-11-28 00:07:37,024   Finished training it 99328/613937 of epoch 0, -1.00 ms/it, loss 0.456482, accuracy 78.722 %,  lr = 0.100
2020-11-28 00:07:47,636   Finished training it 100352/613937 of epoch 0, -1.00 ms/it, loss 0.457562, accuracy 78.610 %,  lr = 0.100
2020-11-28 00:07:56,116   Finished training it 101376/613937 of epoch 0, -1.00 ms/it, loss 0.459570, accuracy 78.683 %,  lr = 0.100
2020-11-28 00:08:05,988   Finished training it 102400/613937 of epoch 0, -1.00 ms/it, loss 0.457162, accuracy 78.743 %,  lr = 0.100
2020-11-28 00:08:16,814   Finished training it 103424/613937 of epoch 0, -1.00 ms/it, loss 0.460456, accuracy 78.514 %,  lr = 0.100
2020-11-28 00:08:27,732   Finished training it 104448/613937 of epoch 0, -1.00 ms/it, loss 0.457814, accuracy 78.630 %,  lr = 0.100
2020-11-28 00:08:38,607   Finished training it 105472/613937 of epoch 0, -1.00 ms/it, loss 0.457060, accuracy 78.922 %,  lr = 0.100
2020-11-28 00:08:49,425   Finished training it 106496/613937 of epoch 0, -1.00 ms/it, loss 0.458643, accuracy 78.772 %,  lr = 0.100
2020-11-28 00:09:00,293   Finished training it 107520/613937 of epoch 0, -1.00 ms/it, loss 0.456399, accuracy 78.738 %,  lr = 0.100
2020-11-28 00:09:11,164   Finished training it 108544/613937 of epoch 0, -1.00 ms/it, loss 0.458647, accuracy 78.546 %,  lr = 0.100
2020-11-28 00:09:22,020   Finished training it 109568/613937 of epoch 0, -1.00 ms/it, loss 0.452628, accuracy 79.028 %,  lr = 0.100
2020-11-28 00:09:32,884   Finished training it 110592/613937 of epoch 0, -1.00 ms/it, loss 0.461244, accuracy 78.337 %,  lr = 0.100
2020-11-28 00:09:43,764   Finished training it 111616/613937 of epoch 0, -1.00 ms/it, loss 0.456562, accuracy 78.812 %,  lr = 0.100
2020-11-28 00:09:54,586   Finished training it 112640/613937 of epoch 0, -1.00 ms/it, loss 0.456329, accuracy 78.560 %,  lr = 0.100
2020-11-28 00:10:05,411   Finished training it 113664/613937 of epoch 0, -1.00 ms/it, loss 0.455295, accuracy 78.619 %,  lr = 0.100
2020-11-28 00:10:16,302   Finished training it 114688/613937 of epoch 0, -1.00 ms/it, loss 0.453267, accuracy 78.844 %,  lr = 0.100
2020-11-28 00:10:27,141   Finished training it 115712/613937 of epoch 0, -1.00 ms/it, loss 0.452325, accuracy 79.074 %,  lr = 0.100
2020-11-28 00:10:38,029   Finished training it 116736/613937 of epoch 0, -1.00 ms/it, loss 0.456700, accuracy 78.862 %,  lr = 0.100
2020-11-28 00:10:48,927   Finished training it 117760/613937 of epoch 0, -1.00 ms/it, loss 0.458232, accuracy 78.705 %,  lr = 0.100
2020-11-28 00:10:59,874   Finished training it 118784/613937 of epoch 0, -1.00 ms/it, loss 0.454217, accuracy 78.851 %,  lr = 0.100
2020-11-28 00:11:10,718   Finished training it 119808/613937 of epoch 0, -1.00 ms/it, loss 0.456121, accuracy 78.722 %,  lr = 0.100
2020-11-28 00:11:21,529   Finished training it 120832/613937 of epoch 0, -1.00 ms/it, loss 0.456618, accuracy 78.903 %,  lr = 0.100
2020-11-28 00:11:32,389   Finished training it 121856/613937 of epoch 0, -1.00 ms/it, loss 0.458672, accuracy 78.609 %,  lr = 0.100
2020-11-28 00:11:43,276   Finished training it 122880/613937 of epoch 0, -1.00 ms/it, loss 0.457834, accuracy 78.636 %,  lr = 0.100
2020-11-28 00:11:54,147   Finished training it 123904/613937 of epoch 0, -1.00 ms/it, loss 0.455937, accuracy 78.873 %,  lr = 0.100
2020-11-28 00:12:05,008   Finished training it 124928/613937 of epoch 0, -1.00 ms/it, loss 0.456386, accuracy 78.835 %,  lr = 0.100
2020-11-28 00:12:15,912   Finished training it 125952/613937 of epoch 0, -1.00 ms/it, loss 0.455845, accuracy 78.592 %,  lr = 0.100
2020-11-28 00:12:26,731   Finished training it 126976/613937 of epoch 0, -1.00 ms/it, loss 0.455188, accuracy 78.825 %,  lr = 0.100
2020-11-28 00:12:37,622   Finished training it 128000/613937 of epoch 0, -1.00 ms/it, loss 0.457307, accuracy 78.752 %,  lr = 0.100
2020-11-28 00:12:48,474   Finished training it 129024/613937 of epoch 0, -1.00 ms/it, loss 0.457545, accuracy 78.499 %,  lr = 0.100
2020-11-28 00:12:59,366   Finished training it 130048/613937 of epoch 0, -1.00 ms/it, loss 0.458041, accuracy 78.578 %,  lr = 0.100
2020-11-28 00:13:10,167   Finished training it 131072/613937 of epoch 0, -1.00 ms/it, loss 0.459218, accuracy 78.615 %,  lr = 0.100
2020-11-28 00:13:21,016   Finished training it 132096/613937 of epoch 0, -1.00 ms/it, loss 0.454619, accuracy 78.979 %,  lr = 0.100
